RESPID,PHTYPE,approve_trump,approve_biden,optimistic,party,party_unaffiliated,state,FINALWGT,vote_choice_recoded,male,registered_vote_True,region_2,region_3,region_4,economic_situation_2,economic_situation_3,economic_situation_9,likely_to_vote_2.0,likely_to_vote_3.0,likely_to_vote_4.0,likely_to_vote_9.0,education_recoded_2,education_recoded_3,elec_enthusiasm_2.0,elec_enthusiasm_3.0,elec_enthusiasm_9.0,political_leaning_2,political_leaning_3,political_leaning_4,race_recoded_2,race_recoded_3,race_recoded_4,race_recoded_9,party_recoded_2.0,party_recoded_3.0,age_recoded_2.0,age_recoded_3.0
14275,2,False,True,True,3,2.0,46,1.28874194175,2.0,False,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
14305,2,False,False,False,2,,1,1.15497141762,2.0,True,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14326,2,False,False,False,4,3.0,27,0.69998752815,2.0,False,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
14409,2,False,True,True,3,2.0,8,0.628742386449999,2.0,False,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
14443,1,False,True,True,2,,5,0.971986377859998,2.0,True,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
14485,2,False,False,True,2,,18,0.624432763780002,2.0,False,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
14504,2,False,False,False,3,2.0,6,0.55389254385,2.0,False,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
14555,2,True,False,True,1,,8,1.50237647016,1.0,True,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
14568,2,True,False,True,1,,6,0.53451702294,1.0,True,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14599,2,False,False,False,1,,26,1.12324474374,1.0,True,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
14605,2,False,False,True,3,1.0,18,0.4677948181,2.0,True,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
14633,1,False,False,True,1,,22,1.37909680176,1.0,False,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
14647,2,False,False,False,4,2.0,30,1.39589929315,2.0,False,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
14656,2,False,False,True,3,3.0,55,0.932472837250001,1.0,False,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
14712,2,True,False,True,4,1.0,53,1.03542804795,1.0,True,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
14717,2,False,False,False,3,1.0,4,0.565108962049998,2.0,True,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
14759,2,False,False,False,3,1.0,6,1.09054303135,1.0,False,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
14780,2,True,False,False,1,,30,0.948644619899998,1.0,True,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
14836,2,False,False,True,3,2.0,35,1.02909748925,2.0,True,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
14862,2,False,False,True,3,3.0,22,0.54097628115,2.0,False,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
14877,2,False,False,False,2,,30,0.701544136460002,2.0,False,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
14889,2,False,False,True,4,2.0,41,0.805402242299999,2.0,False,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
14961,1,False,False,False,3,2.0,48,0.65569638685,2.0,False,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0
14962,2,False,True,False,4,1.0,6,1.4024659354,2.0,True,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
15050,1,False,False,True,1,,48,1.53010814652,1.0,False,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
15056,2,False,False,True,4,2.0,6,1.82092577435,2.0,True,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
15062,1,False,True,True,2,,27,0.52196053388,2.0,True,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
15133,1,False,False,False,2,,5,0.52022340588,2.0,True,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
15160,2,False,True,False,2,,29,1.05755395778,2.0,False,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
15167,1,False,False,True,3,2.0,6,0.46299628165,2.0,True,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
15179,1,False,False,False,3,1.0,41,0.692807210599999,1.0,False,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
15220,1,False,True,False,3,2.0,5,0.54097628115,2.0,False,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
15231,2,True,False,False,1,,48,1.49875503054,1.0,False,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15247,2,False,True,True,2,,35,1.90935573257999,2.0,True,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
15264,2,False,True,True,2,,6,1.30278613862,2.0,False,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
15294,2,False,False,True,2,,48,0.983964435100002,2.0,False,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
15309,1,True,False,True,4,1.0,48,0.565108962049998,1.0,True,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15320,1,False,False,False,4,2.0,6,1.16759135065,4.0,False,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
15336,1,False,False,True,2,,29,0.54433682754,2.0,True,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
15340,2,True,False,False,1,,16,0.606748569780002,1.0,True,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
15354,1,False,True,False,3,3.0,48,0.628742386449999,2.0,False,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
15358,1,False,False,False,1,,22,0.870802217279999,1.0,False,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
15369,2,False,False,True,4,1.0,8,0.760022668899998,1.0,True,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
15370,1,True,False,True,1,,29,1.12324474374,1.0,True,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
15371,1,False,False,False,3,1.0,53,0.626913288749999,2.0,True,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
15383,2,False,False,False,2,,6,1.04670580224,2.0,False,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
15418,1,False,False,False,1,,6,0.55308848118,1.0,False,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
15429,1,True,False,True,3,1.0,2,0.723889520550001,1.0,True,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
15455,1,False,True,True,2,,4,0.949915494579999,2.0,False,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
15467,1,False,False,True,3,2.0,6,0.46299628165,2.0,True,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
15547,2,False,False,True,2,,4,2.75911459906,2.0,False,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
15585,2,False,False,False,3,2.0,6,1.07981654145,2.0,True,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
15590,1,False,False,False,1,,16,0.914069626859998,1.0,False,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
15593,1,False,False,False,1,,53,0.86474767068,1.0,False,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15601,1,False,False,False,9,1.0,6,0.659908725,1.0,True,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
15609,2,False,False,False,4,1.0,6,1.09054303135,1.0,False,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
15655,2,False,False,True,2,,8,0.701544136460002,2.0,False,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
15692,1,False,False,False,2,,6,1.04670580224,2.0,False,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
15748,1,False,False,False,3,3.0,53,0.805402242299999,2.0,False,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
15761,2,False,False,False,3,1.0,8,0.565108962049998,1.0,True,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
15774,1,False,False,True,4,3.0,6,2.02596896165,2.0,False,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
15993,1,False,False,True,2,,15,1.30278613862,2.0,False,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
16056,1,False,False,True,2,,6,1.04670580224,2.0,False,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
16085,1,False,False,True,3,1.0,53,0.723889520550001,1.0,True,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
16096,1,False,False,True,2,,6,0.574778225539998,2.0,False,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
16173,2,False,False,False,3,3.0,41,0.805402242299999,2.0,False,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
16342,2,False,False,False,3,9.0,42,0.54758915325,2.0,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
16395,2,False,False,False,3,2.0,51,1.20104580965,2.0,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
16481,2,True,False,True,1,,37,0.896859544259999,1.0,True,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16618,2,False,False,True,2,,51,0.622354600919999,2.0,False,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
16668,2,True,False,True,1,,10,1.30459841814,1.0,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
17007,2,False,True,False,2,,51,0.55936766782,2.0,True,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
17032,2,True,False,True,1,,13,1.37909680176,1.0,False,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17150,1,True,False,False,1,,12,0.59886952164,1.0,False,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
17284,1,True,False,True,1,,36,1.04514046938,1.0,False,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17315,2,False,False,False,2,,45,0.578802546279999,2.0,False,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
17330,2,False,True,True,1,,12,0.55696094076,2.0,False,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
17398,2,False,False,True,3,2.0,13,0.50132007965,2.0,True,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
17456,2,False,False,False,3,3.0,51,1.1516738907,2.0,False,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
17494,1,False,False,True,2,,51,0.55936766782,2.0,True,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
17545,2,False,True,True,2,,42,0.606233761579999,2.0,False,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17547,1,True,False,True,1,,36,1.17256331658,1.0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
17689,2,True,False,False,1,,12,1.11950649372,1.0,True,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
17710,1,False,False,True,1,,34,1.27783322034,2.0,True,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
17714,2,False,False,False,3,3.0,13,0.653931158599999,2.0,True,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
17765,2,False,True,False,2,,12,0.757403543700001,2.0,True,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
17887,2,False,False,True,2,,12,1.76440226216,2.0,False,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17925,1,False,True,True,3,2.0,36,1.20916989805,2.0,True,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
18011,2,False,False,False,2,,12,0.5425252303,2.0,True,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
18090,2,False,False,True,3,1.0,25,0.6567675185,1.0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
18097,2,False,False,True,2,,6,0.644522124400001,2.0,False,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
18117,2,False,False,True,3,3.0,8,0.628742386449999,2.0,False,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
18135,2,False,False,True,1,,36,0.56376920922,2.0,True,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
18153,2,True,False,True,3,1.0,51,0.5187381311,1.0,False,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
18176,1,False,False,False,2,,24,1.50110174956,1.0,False,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
18177,2,False,False,False,3,2.0,50,3.21495504,2.0,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
18185,1,False,False,True,2,,42,0.651849881080001,2.0,False,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
18221,2,False,False,True,1,,17,3.30666015359999,2.0,True,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
18229,2,False,False,False,3,2.0,17,0.932472837250001,2.0,False,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
18258,1,True,False,True,1,,42,0.62725177236,1.0,False,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
18268,2,False,True,True,3,2.0,47,0.573411825250001,2.0,False,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
18291,1,False,False,False,3,2.0,23,1.3453270397,2.0,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
18337,2,False,False,True,2,,8,0.848025293720001,2.0,True,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18339,2,False,False,True,4,1.0,29,0.5204702984,1.0,False,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
18350,2,False,False,True,9,1.0,17,0.769886294,1.0,True,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
18355,2,False,True,True,2,,6,0.55547847482,2.0,True,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
18364,2,True,False,True,1,,24,0.939364449780002,1.0,True,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18366,2,False,False,False,2,,6,0.959756957519998,2.0,True,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
18438,2,True,False,True,3,2.0,42,0.889286375899998,1.0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
18447,2,False,False,False,4,9.0,6,0.622689946899998,2.0,True,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18467,2,False,True,True,2,,8,1.56129319448,2.0,True,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
18468,2,False,False,False,2,,6,0.773026992879998,2.0,False,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18494,2,True,False,True,3,1.0,30,1.64140957345,1.0,True,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
18509,2,False,False,True,2,,34,1.58264803186,2.0,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18513,2,False,False,True,4,1.0,6,0.49783448215,1.0,True,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
18526,2,False,False,True,3,3.0,55,0.62914356385,1.0,True,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18549,2,False,False,True,3,2.0,6,0.626913288749999,2.0,True,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
18575,2,False,False,True,4,2.0,17,0.62914356385,1.0,True,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
18590,2,False,False,False,4,1.0,9,0.735678106650003,1.0,False,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
18600,2,False,True,True,2,,28,1.34990406718,2.0,False,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
18608,2,False,True,True,2,,21,1.34335238738,2.0,True,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
18612,2,False,False,False,3,1.0,48,0.883541557749999,1.0,True,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
18614,2,False,False,True,3,2.0,15,0.49783448215,2.0,True,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
18636,2,False,False,True,3,1.0,6,1.82092577435,1.0,True,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
18645,1,False,False,True,2,,36,1.50110174956,2.0,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
18652,2,False,False,False,3,2.0,15,0.46299628165,2.0,True,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
18670,2,False,False,True,3,2.0,39,0.48784904355,2.0,True,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
18671,2,False,False,False,3,1.0,25,0.763505380299999,1.0,True,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
18680,2,True,False,True,1,,26,1.11509872998,1.0,True,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
18692,2,False,True,True,2,,17,0.54433682754,2.0,True,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
18707,2,False,False,True,2,,9,0.58587780566,2.0,True,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
18713,2,True,False,True,1,,17,0.8998543326,1.0,True,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18715,2,False,False,False,2,,42,0.632222823559998,2.0,False,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
18718,2,False,False,True,3,3.0,9,0.796236629,2.0,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
18763,2,False,False,True,3,3.0,6,0.511794925,2.0,True,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
18773,2,False,True,True,2,,36,0.651849881080001,2.0,False,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
18799,2,False,False,True,3,1.0,26,0.62914356385,1.0,True,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
18848,2,False,True,True,2,,48,1.02139197934,2.0,False,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
18868,2,False,True,True,2,,25,0.606233761579999,2.0,False,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
18889,2,False,False,False,3,2.0,26,0.62914356385,2.0,True,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18895,2,False,False,True,2,,36,0.606233761579999,2.0,False,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
18897,2,False,False,True,3,1.0,17,0.4677948181,1.0,True,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
18912,1,False,False,False,1,,36,0.62725177236,1.0,False,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
18959,2,False,False,False,2,,6,0.61802746998,2.0,False,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
18961,2,False,True,False,2,,45,1.34335238738,2.0,True,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
18969,2,False,False,False,4,2.0,42,0.730722046899998,2.0,False,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18996,2,False,False,True,3,2.0,19,1.4062635737,2.0,True,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
19013,2,False,True,True,2,,6,0.644522124400001,2.0,False,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
19026,2,False,True,True,2,,21,1.43317902928,2.0,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
19105,2,False,False,False,2,,6,1.1709344537,2.0,True,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
19112,1,False,False,True,1,,34,0.583357015859998,1.0,False,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19125,2,False,False,False,2,,17,0.58073528032,2.0,False,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
19131,2,True,False,True,1,,19,0.873709995539998,1.0,False,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
19155,2,False,False,True,1,,6,1.44390571986,1.0,True,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19173,1,False,False,True,2,,27,0.56123550548,2.0,True,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
19180,1,False,False,False,2,,20,1.4379646929,2.0,False,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
19184,2,False,False,False,1,,6,2.17525088514,1.0,False,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19188,2,False,False,False,4,3.0,6,0.839929598049998,2.0,False,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
19191,2,True,False,True,1,,22,1.15903244742,1.0,True,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
19204,2,False,False,True,4,2.0,42,0.4883343957,2.0,True,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
19218,1,False,False,True,1,,19,0.600869263259999,1.0,False,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
