RESPID,PHTYPE,top_household_concern,registered_vote,likely_to_vote,vote_choice,vote_choice_undecided,approve_trump,approve_biden,optimistic,elec_enthusiasm,economic_situation,focused_imp_issues,party,party_unaffiliated,political_leaning,education,age,age_bin,latino,race,gender,state,FINALWGT,vote_choice_recoded,party_recoded,age_recoded,race_recoded,male,education_recoded,region
3151,2,1.0,True,1.0,2.0,,False,False,True,3,1,False,3,2.0,3,6,30,,False,1,1,12.0,1.139454656,2.0,3.0,1.0,1,True,2,3.0
3152,2,20.0,True,1.0,2.0,,False,False,False,3,2,False,2,,3,7,37,,False,5,2,29.0,1.024483481,2.0,2.0,2.0,9,False,2,2.0
3154,2,20.0,True,1.0,2.0,,False,False,False,2,2,False,2,,1,8,34,,False,1,2,29.0,0.76829703,2.0,2.0,1.0,1,False,2,2.0
3155,2,20.0,False,,,,False,False,False,1,2,False,2,,1,7,26,,False,1,2,19.0,0.76829703,,2.0,1.0,1,False,2,2.0
3156,2,20.0,True,1.0,2.0,,False,True,False,1,1,False,2,,3,7,44,,False,2,1,34.0,0.573849782,2.0,2.0,2.0,2,True,2,1.0
3157,2,13.0,True,1.0,2.0,,False,False,False,1,2,False,2,,1,7,46,,False,1,1,48.0,0.427829453,2.0,2.0,2.0,1,True,2,3.0
3165,1,20.0,True,1.0,2.0,,False,False,False,2,2,False,3,2.0,3,8,53,,False,1,2,20.0,0.520428519,2.0,3.0,2.0,1,False,2,2.0
3166,2,20.0,True,1.0,1.0,,False,False,True,3,1,True,3,1.0,3,7,43,,True,1,2,48.0,0.888419279,1.0,3.0,2.0,4,False,2,3.0
3167,2,20.0,True,1.0,6.0,2.0,False,False,False,1,1,False,4,2.0,1,3,26,,False,1,2,1.0,2.146064243,2.0,2.0,1.0,1,False,1,3.0
3168,1,30.0,True,1.0,1.0,,False,False,True,3,3,True,1,,2,7,40,,True,9,2,6.0,0.866615631555002,1.0,1.0,2.0,4,False,2,4.0
3170,1,28.0,True,1.0,1.0,,True,False,True,3,2,True,3,1.0,3,3,38,,False,1,1,42.0,1.488708791,1.0,3.0,2.0,1,True,1,1.0
3174,1,20.0,True,1.0,1.0,,True,False,True,3,2,True,1,,2,3,51,,False,1,2,8.0,1.66547764845,1.0,1.0,2.0,1,False,1,4.0
3176,2,20.0,False,,,,False,False,False,3,2,False,3,2.0,2,7,34,,False,1,1,54.0,0.657764379,,3.0,1.0,1,True,2,3.0
3177,2,13.0,False,,,,False,False,True,3,1,True,2,,1,8,37,,False,1,2,24.0,0.472233334,,2.0,2.0,1,False,2,3.0
3179,2,20.0,True,1.0,2.0,,False,False,False,1,2,False,3,1.0,3,8,28,,False,1,2,26.0,0.76829703,2.0,3.0,1.0,1,False,2,2.0
3180,2,1.0,True,2.0,1.0,,False,False,True,3,2,True,1,,2,6,29,,False,1,1,36.0,1.094946721125,1.0,1.0,1.0,1,True,2,1.0
3183,1,20.0,False,,,,True,False,True,3,1,True,4,1.0,2,1,46,,False,1,1,36.0,1.488708791,,1.0,2.0,1,True,1,1.0
3184,2,20.0,True,1.0,1.0,,True,False,True,3,2,True,1,,2,3,27,,False,1,2,12.0,2.15679456421501,1.0,1.0,1.0,1,False,1,3.0
3188,1,28.0,True,1.0,1.0,,True,False,True,3,2,True,1,,2,7,54,,False,1,2,8.0,0.47660787948,1.0,1.0,2.0,1,False,2,4.0
3191,1,20.0,True,1.0,2.0,,False,False,False,1,2,False,9,2.0,3,7,51,,False,2,1,6.0,0.559344304,2.0,2.0,2.0,2,True,2,4.0
3196,2,20.0,True,1.0,1.0,,True,False,True,1,1,True,1,,2,6,49,,False,1,1,26.0,0.974638093740001,1.0,1.0,2.0,1,True,2,2.0
3198,1,3.0,True,3.0,2.0,,False,False,False,2,1,False,3,1.0,2,3,51,,False,2,1,6.0,1.95459512,2.0,3.0,2.0,2,True,1,4.0
3200,1,20.0,True,1.0,2.0,,False,True,False,1,2,False,1,,2,8,53,,False,1,1,29.0,0.47184860148,2.0,1.0,2.0,1,True,2,2.0
3201,2,20.0,True,1.0,1.0,,True,False,True,1,2,True,1,,2,7,53,,False,1,1,55.0,0.47184860148,1.0,1.0,2.0,1,True,2,2.0
3206,2,5.0,True,1.0,2.0,,False,False,False,3,2,False,4,2.0,3,5,31,,False,1,1,49.0,1.094121223,2.0,2.0,1.0,1,True,2,4.0
3208,2,20.0,True,1.0,2.0,,False,False,True,3,2,True,2,,3,8,37,,False,1,2,42.0,0.472233334,2.0,2.0,2.0,1,False,2,1.0
3210,2,20.0,True,1.0,2.0,,False,False,False,2,2,False,4,2.0,1,5,35,,False,1,1,1.0,0.920328761,2.0,2.0,2.0,1,True,2,3.0
3211,2,1.0,True,1.0,2.0,,False,False,False,3,2,False,2,,1,5,47,,False,1,2,17.0,1.074983498,2.0,2.0,2.0,1,False,2,2.0
3212,2,20.0,True,1.0,2.0,,False,True,False,1,2,False,2,,3,8,51,,False,2,2,24.0,0.63609605,2.0,2.0,2.0,2,False,2,3.0
3214,2,20.0,True,1.0,6.0,2.0,False,False,False,3,1,False,2,,1,5,22,,True,1,2,55.0,2.49332372,2.0,2.0,1.0,4,False,2,2.0
3215,2,20.0,True,1.0,1.0,,False,False,True,3,3,True,1,,3,6,34,,False,1,2,28.0,1.26936811827,1.0,1.0,1.0,1,False,2,3.0
3216,2,20.0,True,2.0,1.0,,False,False,False,2,2,True,3,1.0,2,8,42,,True,9,1,48.0,0.80148149,1.0,3.0,2.0,4,True,2,3.0
3218,1,12.0,True,1.0,1.0,,True,False,True,1,2,True,1,,3,7,52,,False,1,2,12.0,0.49635548226,1.0,1.0,2.0,1,False,2,3.0
3220,2,20.0,True,1.0,2.0,,False,False,False,3,2,False,3,2.0,3,3,38,,False,1,1,41.0,1.45107798,2.0,3.0,2.0,1,True,1,4.0
3225,1,13.0,True,1.0,1.0,,True,False,True,3,3,True,1,,2,9,49,,False,1,2,16.0,0.874824112769999,1.0,1.0,2.0,1,False,3,4.0
3226,1,20.0,True,1.0,1.0,,True,False,True,1,3,True,3,1.0,3,8,53,,False,1,1,19.0,0.469501096,1.0,3.0,2.0,1,True,2,2.0
3229,2,20.0,True,1.0,2.0,,False,False,True,3,2,False,2,,3,5,33,,False,2,2,5.0,1.701326173,2.0,2.0,1.0,2,False,2,3.0
3231,1,9.0,True,1.0,1.0,,True,False,True,3,2,True,1,,2,6,52,,False,1,2,41.0,0.95553018351,1.0,1.0,2.0,1,False,2,4.0
3233,1,13.0,True,1.0,2.0,,False,False,False,2,1,False,3,2.0,1,8,31,,False,1,1,48.0,0.631595091,2.0,3.0,1.0,1,True,2,3.0
3235,2,13.0,True,1.0,1.0,,True,False,True,1,2,True,3,3.0,3,8,33,,False,1,1,51.0,0.657764379,1.0,3.0,1.0,1,True,2,3.0
3239,2,1.0,True,1.0,2.0,,False,False,True,3,2,True,2,,3,5,23,,False,1,1,42.0,1.089499225,2.0,2.0,1.0,1,True,2,1.0
3249,2,20.0,True,2.0,2.0,,False,False,False,2,2,False,2,,1,7,25,,False,1,2,48.0,0.700105071,2.0,2.0,1.0,1,False,2,3.0
3251,2,2.0,True,1.0,2.0,,False,True,False,3,1,False,3,2.0,3,3,25,,False,1,1,21.0,1.936057454,2.0,3.0,1.0,1,True,1,3.0
3252,2,20.0,True,1.0,2.0,,False,False,False,3,2,False,3,2.0,3,5,50,,False,1,1,26.0,0.969789148,2.0,3.0,2.0,1,True,2,2.0
3253,2,10.0,True,1.0,1.0,,True,False,True,1,3,True,1,,2,8,29,,False,1,1,34.0,0.632071619925,1.0,1.0,1.0,1,True,2,1.0
3255,1,20.0,True,3.0,2.0,,False,False,True,2,2,True,2,,1,5,51,,False,1,2,29.0,1.074983498,2.0,2.0,2.0,1,False,2,2.0
3256,2,18.0,False,,,,False,False,False,3,3,False,4,2.0,1,7,21,,False,2,1,6.0,0.825747536,,2.0,1.0,2,True,2,4.0
3258,2,20.0,True,2.0,1.0,,False,False,True,1,2,True,1,,2,7,51,,False,1,1,55.0,0.47184860148,1.0,1.0,2.0,1,True,2,2.0
3261,2,20.0,True,1.0,2.0,,False,False,False,1,1,True,3,3.0,3,7,50,,False,1,2,34.0,0.472233334,2.0,3.0,2.0,1,False,2,1.0
3266,1,13.0,True,1.0,1.0,,True,False,True,3,2,True,1,,2,7,30,,False,1,1,26.0,0.696579579045002,1.0,1.0,1.0,1,True,2,2.0
3268,2,20.0,True,1.0,1.0,,True,False,True,1,3,False,3,1.0,2,3,48,,False,1,1,47.0,1.556968673,1.0,3.0,2.0,1,True,1,3.0
3271,2,20.0,True,1.0,2.0,,False,False,False,1,2,False,2,,3,7,43,,False,1,1,48.0,0.427829453,2.0,2.0,2.0,1,True,2,3.0
3273,1,1.0,True,1.0,1.0,,False,False,True,3,2,True,1,,2,8,50,,False,1,2,21.0,0.49635548226,1.0,1.0,2.0,1,False,2,3.0
3274,2,20.0,True,1.0,2.0,,False,False,True,3,2,False,2,,1,7,33,,False,1,1,6.0,0.613029294,2.0,2.0,1.0,1,True,2,4.0
3275,2,20.0,True,1.0,1.0,,True,False,True,3,2,True,1,,2,3,26,,False,1,2,42.0,2.06223739955999,1.0,1.0,1.0,1,False,1,1.0
3277,2,15.0,False,,,,False,True,True,3,2,False,2,,1,7,44,,False,1,2,20.0,0.520428519,,2.0,2.0,1,False,2,2.0
3278,2,3.0,False,,,,False,False,False,3,1,False,4,2.0,3,7,38,,False,1,1,27.0,0.469501096,,2.0,2.0,1,True,2,2.0
3280,1,20.0,True,1.0,2.0,,False,True,False,1,1,False,2,,1,8,54,,False,1,1,32.0,0.427829453,2.0,2.0,2.0,1,True,2,4.0
3281,1,3.0,True,1.0,2.0,,False,True,False,3,1,False,2,,3,5,50,,False,1,1,39.0,0.969789148,2.0,2.0,2.0,1,True,2,2.0
3282,2,1.0,True,1.0,2.0,,False,False,False,3,1,False,3,2.0,1,7,31,,False,2,1,42.0,0.84716165,2.0,3.0,1.0,2,True,2,1.0
3284,2,20.0,True,4.0,1.0,,True,False,False,2,3,True,3,3.0,2,7,37,,False,2,1,36.0,0.573849782,1.0,3.0,2.0,2,True,2,1.0
3285,1,30.0,True,1.0,1.0,,True,False,True,1,2,True,1,,2,6,44,,False,1,2,53.0,0.95553018351,1.0,1.0,2.0,1,False,2,4.0
3288,2,1.0,True,1.0,1.0,,False,False,True,3,2,True,1,,3,7,55,,False,9,2,5.0,0.68132169819,1.0,1.0,3.0,9,False,2,3.0
3289,2,20.0,True,1.0,2.0,,False,True,True,3,2,False,2,,1,7,39,,False,1,2,53.0,0.460296464,2.0,2.0,2.0,1,False,2,4.0
3291,2,20.0,False,,,,False,False,False,2,2,False,4,2.0,3,6,39,,False,3,1,36.0,1.732274631,,2.0,2.0,3,True,2,1.0
3292,2,20.0,False,,,,False,False,True,1,1,False,2,,3,7,35,,False,1,2,25.0,0.472233334,,2.0,2.0,1,False,2,1.0
3293,2,9.0,True,1.0,2.0,,False,False,False,2,2,False,2,,1,7,41,,False,1,2,36.0,0.472233334,2.0,2.0,2.0,1,False,2,1.0
3295,2,1.0,True,1.0,2.0,,False,False,True,3,2,False,2,,3,7,42,,False,1,2,26.0,0.520428519,2.0,2.0,2.0,1,False,2,2.0
3296,2,8.0,True,1.0,8.0,2.0,False,False,True,2,2,False,2,,3,7,36,,True,9,1,34.0,0.798095717,2.0,2.0,2.0,4,True,2,1.0
3297,1,8.0,True,1.0,1.0,,True,False,True,1,2,True,1,,2,7,49,,False,1,1,1.0,0.447783766935,1.0,1.0,2.0,1,True,2,3.0
3298,2,20.0,True,1.0,1.0,,True,False,True,1,2,True,1,,2,3,49,,False,1,1,35.0,1.502499482805,1.0,1.0,2.0,1,True,1,4.0
3301,2,2.0,True,1.0,2.0,,False,False,False,2,2,False,2,,1,7,24,,False,3,1,34.0,1.238066869,2.0,2.0,1.0,3,True,2,1.0
3303,2,1.0,False,,,,False,False,True,3,1,True,1,,2,5,39,,True,4,2,34.0,1.836480111975,,1.0,2.0,4,False,2,1.0
3304,2,20.0,False,,,,False,False,True,3,3,True,4,1.0,2,3,48,,False,1,1,18.0,1.640643418,,1.0,2.0,1,True,1,2.0
3307,2,8.0,True,1.0,1.0,,False,False,True,1,3,True,3,3.0,3,7,54,,False,1,1,36.0,0.426022133,1.0,3.0,2.0,1,True,2,1.0
3309,1,20.0,True,1.0,2.0,,False,False,False,2,1,False,2,,1,7,35,,False,5,2,6.0,0.906111226,2.0,2.0,2.0,9,False,2,4.0
3311,2,13.0,True,1.0,1.0,,True,False,True,1,3,True,1,,3,7,42,,False,1,1,6.0,0.41732963283,1.0,1.0,2.0,1,True,2,4.0
3312,2,13.0,True,1.0,1.0,,True,False,True,1,3,True,3,1.0,3,6,48,,False,1,2,32.0,0.979570881,1.0,3.0,2.0,1,False,2,4.0
3313,1,13.0,True,1.0,2.0,,False,False,True,3,1,True,2,,2,3,55,,False,1,1,36.0,1.041741199,2.0,2.0,3.0,1,True,1,1.0
3314,2,1.0,True,1.0,9.0,2.0,False,False,False,3,1,True,2,,1,8,36,,False,1,2,36.0,0.472233334,2.0,2.0,2.0,1,False,2,1.0
3315,2,20.0,True,1.0,1.0,,True,False,True,1,1,True,1,,2,6,59,,False,1,1,15.0,0.661056893265,1.0,1.0,3.0,1,True,2,4.0
3316,1,20.0,True,1.0,2.0,,False,False,False,1,1,False,3,2.0,3,8,52,,False,1,2,36.0,0.472233334,2.0,3.0,2.0,1,False,2,1.0
3317,1,20.0,True,1.0,1.0,,True,False,True,3,2,True,1,,2,8,47,,False,1,2,53.0,0.46259794632,1.0,1.0,2.0,1,False,2,4.0
3320,2,3.0,True,1.0,2.0,,False,False,False,2,1,False,4,3.0,1,5,34,,True,1,1,42.0,2.041031671,2.0,3.0,1.0,4,True,2,1.0
3321,2,20.0,True,1.0,2.0,,False,False,True,3,2,False,2,,1,7,32,,False,1,2,6.0,0.679525416,2.0,2.0,1.0,1,False,2,4.0
3323,2,20.0,True,1.0,2.0,,False,False,True,3,2,False,2,,1,7,33,,False,1,2,53.0,0.679525416,2.0,2.0,1.0,1,False,2,4.0
3324,2,6.0,True,1.0,2.0,,False,False,False,3,2,False,2,,3,7,44,,True,1,2,42.0,0.884666247,2.0,2.0,2.0,4,False,2,1.0
3326,2,20.0,True,1.0,2.0,,False,False,True,3,1,True,2,,3,3,27,,False,1,2,36.0,2.051977512,2.0,2.0,1.0,1,False,1,1.0
3328,1,20.0,True,1.0,1.0,,True,False,True,3,1,True,3,1.0,3,6,49,,False,1,1,6.0,0.85773646,1.0,3.0,2.0,1,True,2,4.0
3329,2,20.0,True,1.0,2.0,,False,False,True,3,1,False,3,2.0,3,8,52,,True,1,1,48.0,0.80148149,2.0,3.0,2.0,4,True,2,3.0
3334,2,1.0,True,1.0,6.0,3.0,False,False,False,2,1,False,1,,2,7,56,,False,1,1,36.0,0.497463775155,3.0,1.0,3.0,1,True,2,1.0
3340,2,20.0,True,2.0,6.0,3.0,False,False,False,3,1,False,3,3.0,3,7,31,,True,5,1,6.0,1.148428722,3.0,3.0,1.0,4,True,2,4.0
3341,2,20.0,True,1.0,2.0,,False,False,True,3,2,False,2,,1,7,31,,True,1,2,37.0,1.36589604,2.0,2.0,1.0,4,False,2,3.0
3343,2,28.0,True,1.0,1.0,,False,False,True,3,2,True,3,1.0,2,4,31,,True,1,1,49.0,3.482646979,1.0,3.0,1.0,4,True,2,4.0
3344,2,20.0,True,1.0,2.0,,False,True,True,3,1,False,3,2.0,3,7,44,,False,1,2,53.0,0.460296464,2.0,3.0,2.0,1,False,2,4.0
3345,2,10.0,True,1.0,2.0,,False,True,False,1,1,False,1,,1,3,38,,False,1,1,48.0,1.502499482805,2.0,1.0,2.0,1,True,1,3.0
3346,2,28.0,True,1.0,8.0,2.0,False,False,False,2,2,False,2,,1,5,46,,False,1,1,36.0,0.879980144,2.0,2.0,2.0,1,True,2,1.0
3348,2,20.0,True,1.0,1.0,,True,False,True,1,3,True,3,1.0,2,8,41,,False,9,1,6.0,0.490579415,1.0,3.0,2.0,9,True,2,4.0
3350,2,20.0,False,,,,False,False,True,3,2,False,2,,1,3,99,1.0,False,1,1,36.0,1.851177741,,2.0,3.0,1,True,1,1.0
3353,2,3.0,True,4.0,1.0,,False,False,False,3,1,False,4,1.0,3,6,44,,False,1,1,53.0,0.85773646,1.0,1.0,2.0,1,True,2,4.0
3357,2,1.0,True,1.0,2.0,,False,True,True,1,2,False,3,3.0,3,7,54,,True,5,1,8.0,0.80148149,2.0,3.0,2.0,4,True,2,4.0
3358,2,3.0,True,1.0,1.0,,True,False,True,1,1,False,1,,3,3,47,,False,1,2,40.0,1.66547764845,1.0,1.0,2.0,1,False,1,3.0
3360,2,28.0,True,1.0,1.0,,True,False,True,3,2,True,1,,2,3,45,,False,5,1,49.0,2.95772780470501,1.0,1.0,2.0,9,True,1,4.0
3362,2,2.0,True,1.0,1.0,,True,False,True,1,3,True,1,,2,7,30,,False,1,1,6.0,0.616094440469999,1.0,1.0,1.0,1,True,2,4.0
3366,2,20.0,True,1.0,1.0,,False,False,True,3,2,True,3,1.0,2,7,45,,False,1,1,28.0,0.445555987,1.0,3.0,2.0,1,True,2,3.0
3367,2,1.0,False,,,,False,False,True,3,1,False,3,2.0,1,3,35,,False,9,1,1.0,1.839399376,,3.0,2.0,9,True,1,3.0
3369,2,30.0,True,1.0,1.0,,True,False,True,2,2,True,3,1.0,2,5,34,,False,1,1,6.0,1.061959427,1.0,3.0,1.0,1,True,2,4.0
3371,2,13.0,True,1.0,2.0,,False,False,True,3,2,False,2,,3,7,39,,True,5,1,35.0,0.80148149,2.0,2.0,2.0,4,True,2,4.0
3374,2,20.0,True,1.0,1.0,,False,False,False,3,2,True,1,,2,8,40,,False,1,1,4.0,0.429968600265,1.0,1.0,2.0,1,True,2,4.0
3383,2,1.0,True,1.0,2.0,,False,False,False,3,1,False,3,2.0,3,8,30,,False,1,2,6.0,0.679525416,2.0,3.0,1.0,1,False,2,4.0
3386,2,17.0,True,1.0,1.0,,True,False,True,1,3,True,4,1.0,2,3,52,,False,1,1,6.0,1.45107798,1.0,1.0,2.0,1,True,1,4.0
3390,2,30.0,True,1.0,9.0,3.0,True,False,False,3,2,True,3,3.0,3,7,55,,False,1,2,48.0,0.55100862,3.0,3.0,3.0,1,False,2,3.0
3392,2,1.0,False,,,,False,False,False,2,3,True,3,3.0,2,6,27,,True,1,1,6.0,1.989439527,,3.0,1.0,4,True,2,4.0
3396,2,20.0,True,3.0,8.0,9.0,False,False,False,3,2,False,3,3.0,4,8,40,,False,9,1,6.0,0.490579415,3.0,3.0,2.0,9,True,2,4.0
3397,2,20.0,True,1.0,1.0,,False,False,True,3,2,True,1,,2,8,52,,False,1,1,48.0,0.429968600265,1.0,1.0,2.0,1,True,2,3.0
3401,2,20.0,True,1.0,1.0,,False,False,True,3,2,True,1,,2,5,33,,False,1,2,4.0,1.218866053215,1.0,1.0,1.0,1,False,2,4.0
3404,2,20.0,True,1.0,6.0,2.0,False,False,True,3,2,False,2,,1,6,43,,True,4,2,6.0,1.781152753,2.0,2.0,2.0,4,False,2,4.0
3405,2,28.0,True,1.0,1.0,,True,False,True,3,2,True,1,,2,8,47,,False,1,1,39.0,0.47184860148,1.0,1.0,2.0,1,True,2,2.0
3406,2,20.0,True,1.0,1.0,,False,False,False,3,2,False,4,3.0,4,6,45,,False,1,1,17.0,0.969789148,1.0,3.0,2.0,1,True,2,2.0
3407,2,20.0,True,1.0,1.0,,True,False,True,3,3,True,1,,2,7,42,,False,1,1,51.0,0.447783766935,1.0,1.0,2.0,1,True,2,3.0
3415,1,20.0,True,1.0,1.0,,False,False,True,2,2,True,1,,3,3,78,,False,1,2,20.0,1.278953712795,1.0,1.0,3.0,1,False,1,2.0
3417,1,20.0,True,1.0,1.0,,True,False,True,1,3,True,1,,2,3,74,,False,2,1,36.0,1.410236531145,1.0,1.0,3.0,2,True,1,1.0
3418,1,20.0,True,1.0,8.0,1.0,False,False,False,3,2,True,2,,3,3,72,,False,1,2,51.0,1.207687133,1.0,2.0,3.0,1,False,1,3.0
3419,1,20.0,True,2.0,2.0,,False,False,True,3,2,False,2,,1,8,94,,False,1,2,17.0,0.604678218,2.0,2.0,3.0,1,False,2,2.0
3421,1,14.0,True,1.0,2.0,,False,True,False,3,2,False,2,,2,3,60,,False,2,2,37.0,1.62674881,2.0,2.0,3.0,2,False,1,3.0
3426,1,20.0,True,1.0,1.0,,True,False,True,1,2,True,1,,2,7,72,,True,1,1,18.0,1.02704323584,1.0,1.0,3.0,4,True,2,2.0
3428,1,20.0,True,1.0,8.0,3.0,False,False,True,3,2,False,2,,2,8,59,,False,1,1,32.0,0.497088729,3.0,2.0,3.0,1,True,2,4.0
3436,2,20.0,True,1.0,1.0,,True,False,True,3,2,True,1,,2,6,46,,False,1,1,51.0,0.924930404804998,1.0,1.0,2.0,1,True,2,3.0
3440,1,3.0,True,1.0,2.0,,False,True,True,1,2,False,2,,3,8,73,,False,2,2,26.0,0.814498676,2.0,2.0,3.0,2,False,2,2.0
3442,2,20.0,True,1.0,2.0,,False,False,False,2,2,True,2,,1,6,21,,False,2,1,51.0,1.534839989,2.0,2.0,1.0,2,True,2,3.0
3446,1,29.0,True,1.0,2.0,,False,False,True,3,1,False,2,,1,3,64,,False,2,2,13.0,1.62674881,2.0,2.0,3.0,2,False,1,3.0
3449,1,20.0,True,1.0,2.0,,False,False,True,1,2,False,2,,1,5,80,,False,2,1,17.0,1.001756765,2.0,2.0,3.0,2,True,2,2.0
3452,1,20.0,True,1.0,2.0,,False,False,False,2,2,False,1,,3,7,41,,False,1,1,41.0,0.41732963283,2.0,1.0,2.0,1,True,2,4.0
3460,1,10.0,True,1.0,8.0,1.0,False,False,True,3,2,True,1,,3,7,47,,True,4,2,6.0,0.866615631555002,1.0,1.0,2.0,4,False,2,4.0
3463,1,20.0,True,1.0,2.0,,False,False,False,2,1,False,4,2.0,4,8,72,,False,1,2,6.0,0.53481167,2.0,2.0,3.0,1,False,2,4.0
3466,2,20.0,True,1.0,1.0,,True,False,True,1,2,True,1,,2,7,38,,False,1,1,26.0,0.47184860148,1.0,1.0,2.0,1,True,2,2.0
3467,2,2.0,True,1.0,1.0,,True,False,False,2,2,True,1,,2,6,47,,False,1,2,9.0,0.980309951939999,1.0,1.0,2.0,1,False,2,1.0
3470,1,20.0,True,1.0,2.0,,False,True,True,1,1,True,1,,3,7,98,,False,5,2,6.0,1.058061251325,2.0,1.0,3.0,9,False,2,4.0
3473,2,20.0,True,1.0,2.0,,False,False,False,3,2,False,2,,3,7,34,,False,1,2,34.0,0.697147552,2.0,2.0,1.0,1,False,2,1.0
3475,1,20.0,True,1.0,2.0,,False,False,True,1,2,False,2,,1,7,88,,False,1,2,20.0,0.604678218,2.0,2.0,3.0,1,False,2,2.0
3476,1,20.0,False,,,,False,False,False,2,1,False,3,2.0,2,7,62,,True,9,2,35.0,1.032241252,,3.0,3.0,4,False,2,4.0
3478,2,20.0,True,1.0,2.0,,False,False,True,2,1,True,2,,1,8,31,,False,1,2,6.0,0.679525416,2.0,2.0,1.0,1,False,2,4.0
3483,1,3.0,True,1.0,2.0,,False,True,True,1,1,False,2,,3,3,74,,False,5,2,54.0,2.377378396,2.0,2.0,3.0,9,False,1,3.0
3484,1,2.0,True,1.0,2.0,,False,False,False,3,2,False,2,,3,7,65,,False,2,2,13.0,0.772958285,2.0,2.0,3.0,2,False,2,3.0
3485,1,20.0,True,1.0,1.0,,True,False,True,1,2,True,1,,2,5,77,,False,1,2,39.0,0.828489033990003,1.0,1.0,3.0,1,False,2,2.0
3488,2,20.0,True,1.0,2.0,,False,True,False,1,2,False,2,,1,8,43,,False,1,1,6.0,0.415253366,2.0,2.0,2.0,1,True,2,4.0
3490,1,1.0,True,1.0,2.0,,False,False,True,1,2,False,3,2.0,1,7,65,,False,1,1,31.0,0.545506396,2.0,3.0,3.0,1,True,2,2.0
3491,2,13.0,True,1.0,1.0,,False,False,True,1,2,True,1,,2,3,52,,False,1,1,56.0,1.502499482805,1.0,1.0,2.0,1,True,1,4.0
3492,2,2.0,True,1.0,2.0,,False,False,False,1,1,False,3,2.0,1,3,39,,False,1,2,48.0,1.65719169,2.0,3.0,2.0,1,False,1,3.0
3493,1,20.0,True,1.0,2.0,,False,False,False,2,2,False,2,,2,6,50,,False,2,2,36.0,1.313903315,2.0,2.0,2.0,2,False,2,1.0
3502,1,20.0,True,1.0,2.0,,False,False,False,3,2,True,2,,2,3,64,,False,2,2,18.0,1.714173685,2.0,2.0,3.0,2,False,1,2.0
3505,1,20.0,True,1.0,2.0,,False,False,False,1,2,False,2,,3,8,70,,False,1,1,37.0,0.517684928,2.0,2.0,3.0,1,True,2,3.0
3509,1,30.0,True,1.0,2.0,,False,True,True,1,2,False,2,,2,2,78,,False,3,2,6.0,2.215690976,2.0,2.0,3.0,3,False,1,4.0
3516,2,20.0,True,1.0,1.0,,True,True,False,3,2,True,1,,3,8,32,,False,1,2,12.0,0.732758541884999,1.0,1.0,1.0,1,False,2,3.0
3529,2,20.0,True,1.0,2.0,,False,False,False,1,2,False,2,,1,7,32,,False,1,2,6.0,0.679525416,2.0,2.0,1.0,1,False,2,4.0
3531,1,30.0,True,1.0,1.0,,False,False,False,3,2,False,1,,3,8,98,,False,1,1,40.0,0.499574172645,1.0,1.0,3.0,1,True,2,3.0
3536,1,9.0,True,1.0,1.0,,True,False,True,3,2,True,1,,2,8,85,,False,1,1,6.0,0.484889142795,1.0,1.0,3.0,1,True,2,4.0
3539,1,20.0,True,1.0,1.0,,True,False,True,1,1,True,1,,2,6,57,,False,1,2,48.0,0.754954596014999,1.0,1.0,3.0,1,False,2,3.0
3540,1,14.0,True,1.0,2.0,,False,True,False,3,2,False,2,,3,3,73,,True,1,1,6.0,1.90223276,2.0,2.0,3.0,4,True,1,4.0
3541,2,20.0,False,,,,False,True,True,1,2,False,3,2.0,3,8,75,,False,1,2,48.0,0.55100862,,3.0,3.0,1,False,2,3.0
3543,2,29.0,True,1.0,1.0,,False,False,False,3,2,False,1,,3,3,36,,False,1,1,18.0,1.64884663509,1.0,1.0,2.0,1,True,1,2.0
3547,1,30.0,True,1.0,9.0,9.0,False,False,False,9,9,False,9,9.0,4,9,99,9.0,False,9,2,6.0,0.998144288,3.0,3.0,3.0,9,False,3,4.0
3550,1,1.0,True,1.0,2.0,,False,True,False,3,3,False,2,,2,6,68,,False,2,2,22.0,1.053786026,2.0,2.0,3.0,2,False,2,3.0
3552,1,9.0,True,1.0,2.0,,False,True,True,1,1,False,3,2.0,1,3,71,,False,1,2,24.0,1.154740286,2.0,3.0,3.0,1,False,1,3.0
3553,2,20.0,True,1.0,2.0,,False,False,False,2,2,False,2,,1,6,24,,False,1,1,8.0,1.094121223,2.0,2.0,1.0,1,True,2,4.0
3558,1,20.0,True,1.0,2.0,,False,False,False,2,2,False,2,,3,6,55,,False,1,2,36.0,0.748025245,2.0,2.0,3.0,1,False,2,1.0
3560,1,20.0,True,1.0,2.0,,False,False,False,2,2,True,2,,3,7,46,,False,1,2,42.0,0.472233334,2.0,2.0,2.0,1,False,2,1.0
3568,1,20.0,True,1.0,2.0,,False,True,False,1,2,False,2,,1,7,63,,False,1,2,42.0,0.548680943,2.0,2.0,3.0,1,False,2,1.0
3569,2,13.0,True,1.0,8.0,2.0,False,False,False,3,2,False,2,,1,8,36,,True,9,1,37.0,0.834689791,2.0,2.0,2.0,4,True,2,3.0
3571,1,2.0,True,2.0,2.0,,False,False,False,3,2,False,2,,3,7,35,,True,1,2,6.0,0.862304111,2.0,2.0,2.0,4,False,2,4.0
3577,2,30.0,True,1.0,2.0,,True,True,True,3,3,False,3,2.0,2,6,27,,True,4,2,26.0,2.49332372,2.0,3.0,1.0,4,False,2,2.0
