RESPID,PHTYPE,economic_situation,registered_vote,likely_to_vote,approve_trump,approve_biden,trump_stamina,biden_stamina,optimistic,elec_enthusiasm,party,party_unaffiliated,political_leaning,education,age,age_bin,latino,race,gender,state,FINALWGT,STATEFIP,vote_choice_recoded,party_recoded,age_recoded,race_recoded,male,education_recoded,region,propensity,mrp_subgroup_estimate_se,prop_small,propensity_fix
12099,2,3,True,1.0,True,False,True,False,True,1.0,1,,4,5,39,,False,1,1,47,0.78267052998,47,1,1.0,2,1,True,3,3,0.6682583551937024,0.040626894432691,0.5017550319222035,0.6682583551937024
12131,2,2,True,2.0,False,False,False,True,False,3.0,3,2.0,3,5,25,,True,1,1,12,1.83367501945,12,0,3.0,1,4,True,3,3,0.4493229450606444,0.0774964155730101,0.3959243556474406,0.4493229450606444
12132,2,2,True,1.0,True,False,True,False,True,1.0,1,,3,8,99,3.0,False,3,2,28,1.35739120992,28,1,1.0,3,3,False,3,3,0.3251442607215314,0.08980717482393,0.2331238574976277,0.3251442607215314
12212,2,2,True,1.0,True,False,True,False,False,3.0,1,,4,6,53,,False,1,2,1,0.870802217279999,1,1,1.0,2,1,False,3,3,0.5831583536786364,0.039194595384413,0.4092546370180767,0.5831583536786364
12230,1,1,True,2.0,False,False,True,True,True,3.0,3,1.0,2,8,71,,False,1,2,17,0.55963313735,17,1,3.0,3,1,False,3,2,0.314318766929538,0.0360106900661803,0.4017733184599421,0.314318766929538
12234,2,2,True,1.0,True,False,True,False,False,1.0,1,,3,8,29,,False,1,2,47,0.749064285,47,1,1.0,1,1,False,3,3,0.5721593097704415,0.0491269541711467,0.3689259300784175,0.5721593097704415
12260,1,1,True,2.0,False,True,False,True,True,1.0,4,1.0,2,8,34,,False,2,2,36,0.762047884599999,36,0,1.0,1,2,False,3,1,0.0488513338489304,0.0299447292228371,0.0680827394291932,0.0488513338489304
12526,2,2,True,1.0,False,True,False,True,True,1.0,3,2.0,3,6,67,,False,1,2,42,0.973415143049998,42,0,3.0,3,1,False,3,1,0.3409866427186349,0.0360106900661803,0.4017733184599421,0.3409866427186349
12566,1,2,True,1.0,False,True,False,True,False,1.0,3,2.0,3,8,63,,False,2,2,1,0.581682093950002,1,0,3.0,3,2,False,3,3,0.1554435139704434,0.0314726948325369,0.0768634545783466,0.1554435139704434
12575,1,2,True,1.0,False,False,False,True,True,3.0,2,,1,3,89,,False,1,2,40,1.73710076330001,40,0,2.0,3,1,False,1,3,0.6830211181486568,0.0561200944636819,0.5489726726016116,0.6830211181486568
12688,2,1,True,3.0,False,False,True,False,True,3.0,1,,2,3,59,,False,1,2,18,1.3837018743,18,1,1.0,3,1,False,1,2,0.5929810641275924,0.0561200944636819,0.5489726726016116,0.5929810641275924
12716,1,2,True,1.0,False,False,False,True,False,2.0,3,2.0,3,6,61,,False,1,2,36,0.973415143049998,36,0,3.0,3,1,False,3,1,0.2960016146071869,0.0360106900661803,0.4017733184599421,0.2960016146071869
12758,1,2,True,2.0,False,True,False,True,True,1.0,2,,3,8,65,,False,2,2,51,0.649034757460002,51,0,2.0,3,2,False,3,3,0.096903489249714,0.0314726948325369,0.0768634545783466,0.096903489249714
12779,1,2,True,2.0,False,True,False,True,True,1.0,2,,3,7,67,,False,1,1,36,0.58587780566,36,0,2.0,3,1,True,3,1,0.3724183358334684,0.0404990786070361,0.4940945771976026,0.3724183358334684
12813,1,2,True,1.0,True,False,True,False,False,3.0,3,1.0,4,4,99,3.0,False,1,2,18,1.28874194175,18,1,3.0,3,1,False,3,2,0.4708743559337615,0.0360106900661803,0.4017733184599421,0.4708743559337615
12814,2,3,True,1.0,True,False,True,False,True,1.0,1,,2,6,63,,False,5,1,12,2.03281218750001,12,1,1.0,3,9,True,3,3,0.6069430176153507,0.1201606342398542,0.55438178108617,0.6069430176153507
12874,1,1,True,1.0,False,False,True,False,True,3.0,1,,2,8,64,,False,1,2,45,0.59886952164,45,1,1.0,3,1,False,3,3,0.5546514211369845,0.0360106900661803,0.4017733184599421,0.5546514211369845
12936,1,3,True,1.0,False,True,False,True,True,1.0,3,2.0,1,5,69,,False,2,2,48,1.1747434418,48,0,3.0,3,2,False,3,3,0.1313435664547568,0.0314726948325369,0.0768634545783466,0.1313435664547568
12959,2,3,True,1.0,False,False,True,False,True,3.0,3,1.0,4,6,29,,False,1,2,39,1.5117525788,39,1,3.0,1,1,False,3,2,0.4541661076976157,0.0491269541711467,0.3689259300784175,0.4541661076976157
12984,1,2,True,1.0,False,False,False,True,True,3.0,2,,1,8,73,,False,1,2,39,0.624432763780002,39,0,2.0,3,1,False,3,2,0.4705071015001206,0.0360106900661803,0.4017733184599421,0.4705071015001206
13025,2,3,True,1.0,True,False,True,False,True,1.0,1,,4,8,68,,False,1,1,12,0.53825945394,12,1,1.0,3,1,True,3,3,0.5409723045873124,0.0404990786070361,0.4940945771976026,0.5409723045873124
13048,2,3,True,1.0,False,False,False,True,True,3.0,2,,3,8,30,,False,1,2,37,0.778439355,37,0,2.0,1,1,False,3,3,0.4212701049988537,0.0491269541711467,0.3689259300784175,0.4212701049988537
13137,1,2,True,1.0,True,False,True,False,True,1.0,1,,4,7,63,,False,1,2,39,0.600869263259999,39,1,1.0,3,1,False,3,2,0.4705071015001206,0.0360106900661803,0.4017733184599421,0.4705071015001206
13220,1,2,True,1.0,False,False,True,True,False,3.0,3,2.0,1,5,22,,False,1,1,39,1.35875192955,39,0,3.0,1,1,True,3,2,0.5398307395530444,0.0503518404480937,0.4589593559582667,0.5398307395530444
13275,1,2,True,1.0,False,False,False,True,True,1.0,2,,1,7,33,,False,1,1,34,0.732814283800002,34,0,2.0,1,1,True,3,1,0.4084100845602063,0.0503518404480937,0.4589593559582667,0.4084100845602063
13304,2,1,True,2.0,True,False,True,False,False,1.0,1,,3,9,74,,False,1,2,13,0.93606880734,13,1,1.0,3,1,False,3,3,0.4593379679426622,0.0360106900661803,0.4017733184599421,0.4593379679426622
13317,1,1,True,1.0,True,False,True,False,False,3.0,1,,3,3,63,,False,1,2,29,1.3837018743,29,1,1.0,3,1,False,1,2,0.5957568260134124,0.0561200944636819,0.5489726726016116,0.5957568260134124
13334,1,2,True,1.0,False,False,True,False,True,3.0,4,1.0,2,6,49,,False,1,1,36,0.763505380299999,36,1,1.0,2,1,True,3,1,0.3731919369360893,0.040626894432691,0.5017550319222035,0.3731919369360893
13432,2,2,True,1.0,False,True,False,True,True,3.0,2,,1,3,69,,False,2,1,13,1.34335238738,13,0,2.0,3,2,True,1,3,0.2025333150317601,0.0757416998767623,0.1962305673010076,0.2025333150317601
13437,1,2,True,2.0,False,False,False,True,False,3.0,4,2.0,3,5,99,3.0,False,1,1,20,0.8380996235,20,0,2.0,3,1,True,3,2,0.6711232812872299,0.0404990786070361,0.4940945771976026,0.6711232812872299
13554,2,1,True,1.0,False,False,False,True,True,3.0,2,,3,3,74,,False,2,2,42,1.5654535376,42,0,2.0,3,2,False,1,1,0.1004247656776645,0.0606466708135542,0.141918767178789,0.1004247656776645
13568,2,2,True,1.0,False,False,True,True,True,3.0,3,2.0,1,7,22,,False,3,1,13,1.42126415065,13,0,3.0,1,3,True,3,3,0.3432238771603079,0.0974356802760953,0.2661093840543796,0.3432238771603079
13602,1,2,True,1.0,False,False,True,False,True,1.0,3,1.0,4,6,81,,False,1,1,6,0.829502581400001,6,1,3.0,3,1,True,3,4,0.3670938980914957,0.0404990786070361,0.4940945771976026,0.3670938980914957
13660,2,2,True,1.0,False,False,True,False,True,3.0,1,,4,6,57,,False,1,2,26,1.0011813621,26,1,1.0,3,1,False,3,2,0.441404814922381,0.0360106900661803,0.4017733184599421,0.441404814922381
13663,2,2,True,1.0,False,False,True,False,True,3.0,1,,3,7,30,,False,1,1,47,0.673253385780002,47,1,1.0,1,1,True,3,3,0.6525353218713726,0.0503518404480937,0.4589593559582667,0.6525353218713726
13664,1,2,True,3.0,True,False,True,False,False,3.0,4,1.0,2,1,59,,True,4,2,48,2.10801027765,48,1,1.0,3,4,False,1,3,0.5840882643862991,0.1256441276873954,0.3939935474908249,0.5840882643862991
13770,1,2,True,1.0,False,False,True,False,True,3.0,1,,4,5,78,,False,1,2,22,0.9978493485,22,1,1.0,3,1,False,3,3,0.48946143576217,0.0360106900661803,0.4017733184599421,0.48946143576217
13820,2,3,True,1.0,True,False,True,False,True,1.0,3,1.0,4,3,44,,False,1,1,13,1.0426776167,13,1,3.0,2,1,True,1,3,0.6627339750251615,0.0578346671219618,0.6490764245733576,0.6627339750251615
13860,1,3,True,1.0,True,False,True,False,True,1.0,1,,2,7,67,,False,1,1,48,0.65240342502,48,1,1.0,3,1,True,3,3,0.6220719570570443,0.0404990786070361,0.4940945771976026,0.6220719570570443
13902,2,2,True,1.0,False,False,True,False,False,2.0,1,,4,8,59,,False,1,1,24,0.56376920922,24,1,1.0,3,1,True,3,3,0.3204342716734218,0.0404990786070361,0.4940945771976026,0.3204342716734218
13935,2,1,True,1.0,False,False,False,False,True,9.0,4,9.0,2,8,34,,True,4,2,51,0.944653410449999,51,0,3.0,1,4,False,3,3,0.3633731611599445,0.0738819762987432,0.3176068230824714,0.3633731611599445
13971,2,1,True,1.0,True,False,True,False,True,1.0,1,,2,5,21,,False,1,2,37,1.61774291532,37,1,1.0,1,1,False,3,3,0.4212701049988537,0.0491269541711467,0.3689259300784175,0.4212701049988537
14054,2,2,True,1.0,False,False,True,True,True,1.0,2,,3,5,25,,True,1,1,4,2.47987159848001,4,0,2.0,1,4,True,3,4,0.4673737791428748,0.0774964155730101,0.3959243556474406,0.4673737791428748
14072,1,3,True,1.0,True,False,True,False,True,1.0,1,,4,7,54,,True,1,2,39,0.756662986140002,39,1,1.0,2,4,False,3,2,0.3981361654153851,0.0747412700957758,0.3549324737949213,0.3981361654153851
14076,2,2,True,1.0,False,False,False,False,False,3.0,2,,3,6,30,,False,1,1,17,1.51608110034,17,1,2.0,1,1,True,3,2,0.3773556127477209,0.0503518404480937,0.4589593559582667,0.3773556127477209
14084,1,3,True,1.0,False,False,True,False,True,3.0,1,,4,7,43,,False,1,2,48,0.675070772820003,48,1,1.0,2,1,False,3,3,0.5394033872886684,0.039194595384413,0.4092546370180767,0.5394033872886684
14086,1,2,True,1.0,True,False,True,False,True,1.0,3,3.0,3,6,52,,False,1,2,19,0.813749505650003,19,1,3.0,2,1,False,3,2,0.4364085000163016,0.039194595384413,0.4092546370180767,0.4364085000163016
14097,1,1,True,1.0,False,True,False,True,False,1.0,3,2.0,3,7,61,,False,2,2,29,0.583624444,29,0,3.0,3,2,False,3,2,0.1106346859934264,0.0314726948325369,0.0768634545783466,0.1106346859934264
14098,2,2,True,1.0,True,False,True,False,True,3.0,1,,2,8,52,,False,1,1,35,0.606748569780002,35,1,1.0,2,1,True,3,4,0.4161937047175288,0.040626894432691,0.5017550319222035,0.4161937047175288
14114,1,2,True,1.0,True,False,True,False,True,1.0,1,,4,6,55,,False,1,2,21,0.9978493485,21,1,1.0,3,1,False,3,3,0.4485138039294085,0.0360106900661803,0.4017733184599421,0.4485138039294085
14125,2,3,True,1.0,True,False,True,False,False,3.0,1,,4,3,30,,True,1,1,37,1.50485798124,37,1,1.0,1,4,True,1,3,0.5528349883092164,0.1231106881384675,0.4595839232690282,0.5528349883092164
14143,2,2,True,1.0,True,False,True,False,True,1.0,3,1.0,3,8,77,,False,1,1,48,0.607630640950002,48,1,3.0,3,1,True,3,3,0.6220719570570443,0.0404990786070361,0.4940945771976026,0.6220719570570443
14148,2,3,True,1.0,False,False,True,False,False,3.0,3,1.0,3,3,32,,False,1,1,41,1.02791890025,41,1,3.0,1,1,True,1,4,0.5126669322044095,0.0649377019640003,0.6232752821548939,0.5126669322044095
14275,2,2,True,1.0,False,True,False,True,True,1.0,3,2.0,3,3,74,,False,1,2,46,1.28874194175,46,0,3.0,3,1,False,1,2,0.6923373889619888,0.0561200944636819,0.5489726726016116,0.6923373889619888
14305,2,2,True,1.0,False,False,False,True,False,3.0,2,,1,3,34,,False,1,1,1,1.15497141762,1,0,2.0,1,1,True,1,3,0.7487179696710452,0.0649377019640003,0.6232752821548939,0.7487179696710452
14326,2,2,True,2.0,False,False,True,True,False,2.0,4,3.0,3,7,32,,False,1,2,27,0.69998752815,27,0,3.0,1,1,False,3,2,0.3338667032050063,0.0491269541711467,0.3689259300784175,0.3338667032050063
14409,2,2,True,1.0,False,True,False,True,True,1.0,3,2.0,3,7,54,,False,1,2,8,0.628742386449999,8,0,3.0,2,1,False,3,4,0.4248704741487389,0.039194595384413,0.4092546370180767,0.4248704741487389
14443,1,2,True,1.0,False,True,False,True,True,1.0,2,,3,5,69,,False,2,1,5,0.971986377859998,5,0,2.0,3,2,True,3,3,0.173422814425973,0.0443865352369907,0.1107553113143782,0.173422814425973
14485,2,2,True,1.0,False,False,False,True,True,1.0,2,,3,8,61,,False,1,2,18,0.624432763780002,18,0,2.0,3,1,False,3,2,0.4708743559337615,0.0360106900661803,0.4017733184599421,0.4708743559337615
14504,2,2,True,1.0,False,False,False,True,False,2.0,3,2.0,3,8,72,,False,1,2,6,0.55389254385,6,0,3.0,3,1,False,3,4,0.29114562988926,0.0360106900661803,0.4017733184599421,0.29114562988926
14555,2,2,True,1.0,True,False,True,False,True,3.0,1,,2,3,55,,False,1,1,8,1.50237647016,8,1,1.0,3,1,True,1,4,0.6270668757303673,0.0534926909646688,0.6383140764053872,0.6270668757303673
14568,2,2,True,1.0,True,False,True,False,True,1.0,1,,4,8,71,,False,1,1,6,0.53451702294,6,1,1.0,3,1,True,3,4,0.3670938980914957,0.0404990786070361,0.4940945771976026,0.3670938980914957
14599,2,2,True,1.0,False,False,True,False,False,3.0,1,,3,3,99,2.0,False,1,1,26,1.12324474374,26,1,1.0,3,1,True,1,2,0.6435261733707516,0.0534926909646688,0.6383140764053872,0.6435261733707516
14605,2,2,True,1.0,False,False,True,True,True,3.0,3,1.0,2,7,54,,False,1,1,18,0.4677948181,18,0,3.0,2,1,True,3,2,0.5573732765932292,0.040626894432691,0.5017550319222035,0.5573732765932292
14633,1,2,True,1.0,False,False,True,False,True,3.0,1,,3,3,72,,False,1,2,22,1.37909680176,22,1,1.0,3,1,False,1,3,0.6105069564376514,0.0561200944636819,0.5489726726016116,0.6105069564376514
14647,2,3,True,2.0,False,False,False,False,False,1.0,4,2.0,3,3,24,,False,1,2,30,1.39589929315,30,0,2.0,1,1,False,1,4,0.6482250843511169,0.0696848596049658,0.5334219750154965,0.6482250843511169
14656,2,2,True,1.0,False,False,True,False,True,1.0,3,3.0,3,5,57,,False,1,2,55,0.932472837250001,55,1,3.0,3,1,False,3,2,0.4350212159184688,0.0360106900661803,0.4017733184599421,0.4350212159184688
14712,2,2,True,1.0,True,False,True,False,True,3.0,4,1.0,4,3,53,,False,1,1,53,1.03542804795,53,1,1.0,2,1,True,1,4,0.5508140330741289,0.0578346671219618,0.6490764245733576,0.5508140330741289
14717,2,2,True,1.0,False,False,False,True,False,2.0,3,1.0,3,7,49,,False,1,1,4,0.565108962049998,4,0,3.0,2,1,True,3,4,0.5597212512585988,0.040626894432691,0.5017550319222035,0.5597212512585988
14759,2,2,True,1.0,False,False,True,False,False,3.0,3,1.0,3,5,49,,True,1,2,6,1.09054303135,6,1,3.0,2,4,False,3,4,0.2353383230893355,0.0747412700957758,0.3549324737949213,0.2353383230893355
14780,2,2,True,2.0,True,False,True,False,False,3.0,1,,4,5,35,,False,1,1,30,0.948644619899998,30,1,1.0,2,1,True,3,4,0.6308464556893144,0.040626894432691,0.5017550319222035,0.6308464556893144
14836,2,1,True,2.0,False,False,False,True,True,3.0,3,2.0,3,7,26,,True,4,1,35,1.02909748925,35,0,3.0,1,4,True,3,4,0.3312501875743917,0.0774964155730101,0.3959243556474406,0.3312501875743917
14862,2,3,True,1.0,False,False,False,True,True,3.0,3,3.0,3,8,37,,False,2,2,22,0.54097628115,22,0,3.0,2,2,False,3,3,0.1114993731448798,0.0322803864060858,0.0790572171433126,0.1114993731448798
14877,2,2,True,1.0,False,False,False,True,False,1.0,2,,1,8,51,,False,1,2,30,0.701544136460002,30,0,2.0,2,1,False,3,4,0.5492263395117533,0.039194595384413,0.4092546370180767,0.5492263395117533
14889,2,2,True,1.0,False,False,False,True,True,3.0,4,2.0,1,5,38,,False,1,2,41,0.805402242299999,41,0,2.0,2,1,False,3,4,0.3286462364976016,0.039194595384413,0.4092546370180767,0.3286462364976016
14961,1,2,True,1.0,False,False,False,True,False,2.0,3,2.0,3,8,37,,False,2,2,48,0.65569638685,48,0,3.0,2,2,False,3,3,0.1318698658767348,0.0322803864060858,0.0790572171433126,0.1318698658767348
14962,2,2,True,1.0,False,True,True,True,False,1.0,4,1.0,4,5,26,,False,2,1,6,1.4024659354,6,0,1.0,1,2,True,3,4,0.066038450846859,0.04167206136608,0.0983132717059409,0.066038450846859
15050,1,2,True,4.0,False,False,True,False,True,3.0,1,,3,7,36,,False,3,2,48,1.53010814652,48,1,1.0,2,3,False,3,3,0.352274187643003,0.0908425491898477,0.2383888487950067,0.352274187643003
15056,2,3,True,1.0,False,False,False,True,True,1.0,4,2.0,2,6,24,,True,4,1,6,1.82092577435,6,0,2.0,1,4,True,3,4,0.2877418876971203,0.0774964155730101,0.3959243556474406,0.2877418876971203
15062,1,2,True,1.0,False,True,False,True,True,1.0,2,,3,8,42,,False,1,1,27,0.52196053388,27,0,2.0,2,1,True,3,2,0.4295749364305778,0.040626894432691,0.5017550319222035,0.4295749364305778
15133,1,2,True,1.0,False,False,False,True,False,3.0,2,,3,8,52,,False,1,1,5,0.52022340588,5,0,2.0,2,1,True,3,3,0.6023107715906609,0.040626894432691,0.5017550319222035,0.6023107715906609
15160,2,2,True,1.0,False,True,False,True,False,3.0,2,,1,7,32,,True,4,2,29,1.05755395778,29,0,2.0,1,4,False,3,2,0.392166449733274,0.0738819762987432,0.3176068230824714,0.392166449733274
15167,1,2,True,1.0,False,False,True,True,True,1.0,3,2.0,3,8,53,,False,1,1,6,0.46299628165,6,0,3.0,2,1,True,3,4,0.367873356081464,0.040626894432691,0.5017550319222035,0.367873356081464
15179,1,2,True,1.0,False,False,True,False,False,3.0,3,1.0,2,7,18,,False,1,2,41,0.692807210599999,41,1,3.0,1,1,False,3,4,0.314034693247318,0.0491269541711467,0.3689259300784175,0.314034693247318
15220,1,1,True,1.0,False,True,False,False,False,1.0,3,2.0,4,7,99,2.0,False,2,2,5,0.54097628115,5,0,3.0,3,2,False,3,3,0.1303162653814845,0.0314726948325369,0.0768634545783466,0.1303162653814845
15231,2,3,True,1.0,True,False,True,False,False,1.0,1,,4,3,29,,False,1,2,48,1.49875503054,48,1,1.0,1,1,False,1,3,0.6408453130380406,0.0696848596049658,0.5334219750154965,0.6408453130380406
15247,2,2,True,1.0,False,True,False,True,True,1.0,2,,3,3,54,,True,4,1,35,1.90935573257999,35,0,2.0,2,4,True,1,4,0.4636639170311264,0.1256792027458527,0.4857144663296094,0.4636639170311264
15264,2,2,True,1.0,False,True,False,True,True,1.0,2,,3,8,47,,False,3,2,6,1.30278613862,6,0,2.0,2,3,False,3,4,0.1645853652566129,0.0908425491898477,0.2383888487950067,0.1645853652566129
15294,2,3,True,1.0,False,False,False,True,True,1.0,2,,3,7,23,,False,2,2,48,0.983964435100002,48,0,2.0,1,2,False,3,3,0.1245314292847944,0.0299447292228371,0.0680827394291932,0.1245314292847944
15309,1,3,True,1.0,True,False,True,False,True,1.0,4,1.0,4,7,44,,False,1,1,48,0.565108962049998,48,1,1.0,2,1,True,3,3,0.6229298669181195,0.040626894432691,0.5017550319222035,0.6229298669181195
15336,1,3,True,1.0,False,False,False,True,True,3.0,2,,1,8,35,,False,2,1,29,0.54433682754,29,0,2.0,2,2,True,3,2,0.1495183505510504,0.0448124559875541,0.113641149893248,0.1495183505510504
15340,2,2,True,1.0,True,False,True,False,False,3.0,1,,4,7,52,,False,1,1,16,0.606748569780002,16,1,1.0,2,1,True,3,4,0.7106413816695967,0.040626894432691,0.5017550319222035,0.7106413816695967
15354,1,2,True,1.0,False,True,False,True,False,3.0,3,3.0,1,7,54,,False,1,2,48,0.628742386449999,48,0,3.0,2,1,False,3,3,0.5394033872886684,0.039194595384413,0.4092546370180767,0.5394033872886684
15358,1,1,True,1.0,False,False,False,False,False,2.0,1,,2,6,50,,False,1,2,22,0.870802217279999,22,1,1.0,2,1,False,3,3,0.4902810763091137,0.039194595384413,0.4092546370180767,0.4902810763091137
15369,2,3,True,1.0,False,False,True,False,True,3.0,4,1.0,3,7,33,,False,1,1,8,0.760022668899998,8,1,1.0,1,1,True,3,4,0.4921296219141491,0.0503518404480937,0.4589593559582667,0.4921296219141491
15370,1,3,True,1.0,True,False,True,False,True,3.0,1,,2,3,36,,False,1,1,29,1.12324474374,29,1,1.0,2,1,True,1,2,0.6727224156161292,0.0578346671219618,0.6490764245733576,0.6727224156161292
15371,1,2,True,1.0,False,False,False,True,False,3.0,3,1.0,3,7,41,,True,1,1,53,0.626913288749999,53,0,3.0,2,4,True,3,4,0.3580540042839262,0.0772709396529376,0.4368002123547066,0.3580540042839262
15383,2,2,True,2.0,False,False,False,True,False,2.0,2,,3,7,32,,True,4,2,6,1.04670580224,6,0,2.0,1,4,False,3,4,0.2233317621310605,0.0738819762987432,0.3176068230824714,0.2233317621310605
15418,1,2,True,2.0,False,False,False,False,False,2.0,1,,3,7,54,,False,1,2,6,0.55308848118,6,1,1.0,2,1,False,3,4,0.2919490188060261,0.039194595384413,0.4092546370180767,0.2919490188060261
15429,1,2,True,1.0,True,False,True,False,True,1.0,3,1.0,2,6,50,,False,1,1,2,0.723889520550001,2,1,3.0,2,1,True,3,4,0.7177287971289524,0.040626894432691,0.5017550319222035,0.7177287971289524
15455,1,1,True,1.0,False,True,False,True,True,1.0,2,,4,7,44,,True,4,2,4,0.949915494579999,4,0,2.0,2,4,False,3,4,0.4009526419118696,0.0747412700957758,0.3549324737949213,0.4009526419118696
15467,1,2,True,1.0,False,False,False,True,True,1.0,3,2.0,1,7,52,,False,1,1,6,0.46299628165,6,0,3.0,2,1,True,3,4,0.367873356081464,0.040626894432691,0.5017550319222035,0.367873356081464
15547,2,2,True,3.0,False,False,False,True,True,3.0,2,,3,6,27,,True,4,2,4,2.75911459906,4,0,2.0,1,4,False,3,4,0.3847951004372993,0.0738819762987432,0.3176068230824714,0.3847951004372993
15585,2,1,True,1.0,False,False,False,True,False,3.0,3,2.0,3,3,50,,False,2,1,6,1.07981654145,6,0,3.0,2,2,True,1,4,0.1110326170853516,0.0808740427245288,0.2045194900649204,0.1110326170853516
15590,1,2,True,1.0,False,False,True,False,False,2.0,1,,3,7,54,,True,4,2,16,0.914069626859998,16,1,1.0,2,4,False,3,4,0.5640839983612181,0.0747412700957758,0.3549324737949213,0.5640839983612181
15593,1,2,True,1.0,False,False,True,False,False,1.0,1,,2,6,50,,False,1,2,53,0.86474767068,53,1,1.0,2,1,False,3,4,0.3473874029772879,0.039194595384413,0.4092546370180767,0.3473874029772879
15601,1,3,True,1.0,False,False,True,False,False,3.0,9,1.0,3,8,42,,True,4,1,6,0.659908725,6,1,1.0,2,4,True,3,4,0.302054782413266,0.0772709396529376,0.4368002123547066,0.302054782413266
15609,2,1,True,2.0,False,False,True,False,False,3.0,4,1.0,3,5,46,,True,4,2,6,1.09054303135,6,1,1.0,2,4,False,3,4,0.2353383230893355,0.0747412700957758,0.3549324737949213,0.2353383230893355
15655,2,1,True,1.0,False,False,False,True,True,1.0,2,,1,7,50,,False,1,2,8,0.701544136460002,8,0,2.0,2,1,False,3,4,0.4248704741487389,0.039194595384413,0.4092546370180767,0.4248704741487389
15692,1,2,True,1.0,False,False,False,True,False,3.0,2,,3,8,99,1.0,True,1,2,6,1.04670580224,6,0,2.0,3,4,False,3,4,0.234791329067205,0.0769561011276889,0.3483251919970561,0.234791329067205
15748,1,1,True,2.0,False,False,False,True,False,2.0,3,3.0,1,6,47,,False,1,2,53,0.805402242299999,53,0,3.0,2,1,False,3,4,0.3473874029772879,0.039194595384413,0.4092546370180767,0.3473874029772879
15761,2,2,True,2.0,False,False,True,False,False,2.0,3,1.0,3,7,35,,False,1,1,8,0.565108962049998,8,1,3.0,2,1,True,3,4,0.509250224504066,0.040626894432691,0.5017550319222035,0.509250224504066
15774,1,1,True,1.0,False,False,False,True,True,3.0,4,3.0,1,5,21,,True,4,2,6,2.02596896165,6,0,3.0,1,4,False,3,4,0.2233317621310605,0.0738819762987432,0.3176068230824714,0.2233317621310605
15993,1,1,True,1.0,False,False,False,True,True,3.0,2,,1,7,37,,False,3,2,15,1.30278613862,15,0,2.0,2,3,False,3,4,0.1789483217081741,0.0908425491898477,0.2383888487950067,0.1789483217081741
16056,1,1,True,1.0,False,False,False,True,True,1.0,2,,1,7,23,,True,4,2,6,1.04670580224,6,0,2.0,1,4,False,3,4,0.2233317621310605,0.0738819762987432,0.3176068230824714,0.2233317621310605
16085,1,2,True,1.0,False,False,True,False,True,3.0,3,1.0,2,6,49,,False,1,1,53,0.723889520550001,53,1,3.0,2,1,True,3,4,0.428499494830386,0.040626894432691,0.5017550319222035,0.428499494830386
16096,1,2,True,1.0,False,False,False,True,True,3.0,2,,3,8,53,,False,1,2,6,0.574778225539998,6,0,2.0,2,1,False,3,4,0.2919490188060261,0.039194595384413,0.4092546370180767,0.2919490188060261
16173,2,2,True,2.0,False,False,False,True,False,3.0,3,3.0,3,5,54,,False,1,2,41,0.805402242299999,41,0,3.0,2,1,False,3,4,0.3286462364976016,0.039194595384413,0.4092546370180767,0.3286462364976016
16342,2,1,True,1.0,False,False,False,True,False,3.0,3,9.0,3,8,65,,False,2,1,42,0.54758915325,42,0,3.0,3,2,True,3,1,0.0876902358890147,0.0443865352369907,0.1107553113143782,0.0876902358890147
16395,2,1,True,1.0,False,False,False,True,False,1.0,3,2.0,3,3,18,,False,2,2,51,1.20104580965,51,0,3.0,1,2,False,1,3,0.1422898216153765,0.0627472941321431,0.1360999668433259,0.1422898216153765
16481,2,2,True,1.0,True,False,True,False,True,1.0,1,,4,5,63,,False,1,1,37,0.896859544259999,37,1,1.0,3,1,True,3,3,0.5228043207631669,0.0404990786070361,0.4940945771976026,0.5228043207631669
16618,2,2,True,1.0,False,False,False,True,True,3.0,2,,3,7,60,,False,1,2,51,0.622354600919999,51,0,2.0,3,1,False,3,3,0.4496128421898675,0.0360106900661803,0.4017733184599421,0.4496128421898675
16668,2,1,True,1.0,True,False,True,False,True,3.0,1,,4,3,36,,False,1,2,10,1.30459841814,10,1,1.0,2,1,False,1,3,0.510400490859408,0.0632724964544724,0.5607102200935249,0.510400490859408
17007,2,3,True,1.0,False,True,False,True,False,3.0,2,,1,7,58,,False,1,1,51,0.55936766782,51,0,2.0,3,1,True,3,3,0.5345364979748635,0.0404990786070361,0.4940945771976026,0.5345364979748635
17032,2,2,True,1.0,True,False,True,False,True,1.0,1,,2,3,72,,False,1,2,13,1.37909680176,13,1,1.0,3,1,False,1,3,0.5819011283419396,0.0561200944636819,0.5489726726016116,0.5819011283419396
17150,1,2,True,2.0,True,False,True,False,False,3.0,1,,2,8,99,3.0,False,1,2,12,0.59886952164,12,1,1.0,3,1,False,3,3,0.4550999808665094,0.0360106900661803,0.4017733184599421,0.4550999808665094
17284,1,2,True,1.0,True,False,True,False,True,1.0,1,,4,5,55,,False,1,2,36,1.04514046938,36,1,1.0,3,1,False,3,1,0.2960016146071869,0.0360106900661803,0.4017733184599421,0.2960016146071869
17315,2,2,True,1.0,False,False,False,True,False,3.0,2,,3,8,51,,False,1,2,45,0.578802546279999,45,0,2.0,2,1,False,3,3,0.5554973299961415,0.039194595384413,0.4092546370180767,0.5554973299961415
