"","STATEFIP","male","race_recoded","education_recoded","age_recoded","mean","lower","upper"
"2462","46","False","1","1","3",0.000753591563447067,0.000691631076190047,0.000816469992504943
"2463","46","False","1","3","3",2.37159860967653e-06,1.66908794963608e-06,3.02694983950539e-06
"2464","46","True","1","1","3",0.000663435106844419,0.000605298028561138,0.000722806559007819
"2465","46","True","1","3","3",3.49851978434151e-06,2.41127959110829e-06,4.51810006834003e-06
"2466","46","False","2","1","3",2.75035468638468e-06,2.51191179077561e-06,2.98091542915235e-06
"2467","46","False","2","3","3",1.23966307309058e-06,9.47867095535076e-07,1.49988458168321e-06
"2468","46","True","2","1","3",4.31713774903877e-06,3.91956337593621e-06,4.70899159065899e-06
"2469","46","True","2","3","3",1.67232446620795e-06,1.27226051978971e-06,2.04162759743328e-06
"2470","46","False","3","1","3",4.40482282369487e-06,3.78752227587248e-06,5.05024269992257e-06
"2471","46","False","3","3","3",1.36209314324761e-06,1.00596991404926e-06,1.70622133436309e-06
"2472","46","True","3","1","3",3.33447132271818e-06,2.85706854299418e-06,3.83428647217567e-06
"2473","46","True","3","3","3",9.06773963327633e-07,6.58576366510383e-07,1.14192541971554e-06
"2474","46","False","4","1","3",9.08320655169383e-06,8.02140330878945e-06,1.01132282732492e-05
"2475","46","False","4","3","3",3.28646518713457e-07,2.34864667782262e-07,4.16144030486674e-07
"2476","46","True","4","1","3",8.90784386709144e-06,7.83326142842897e-06,9.96975672205666e-06
"2477","46","True","4","3","3",4.96203692068909e-07,3.47091022470513e-07,6.36058062035593e-07
"2478","46","False","9","1","3",5.99160247440534e-05,5.26916599470834e-05,6.73682593492913e-05
"2479","46","False","9","3","3",5.33987652066518e-07,4.08576585565782e-07,6.54807900732484e-07
"2480","46","True","9","1","3",4.15812327993406e-05,3.64605538299977e-05,4.69713854584664e-05
"2481","46","True","9","3","3",3.643147954482e-07,2.75350968959298e-07,4.50955626812891e-07
"2482","47","False","1","1","1",0.0030594155088981,0.00274969334906583,0.00337202695655654
"2483","47","False","1","3","1",1.18738589283605e-05,8.47310602850896e-06,1.49740928523191e-05
"2484","47","True","1","1","1",0.0028524087530168,0.00255733604597238,0.00315176918654695
"2485","47","True","1","3","1",1.19112839166909e-05,8.28993073651574e-06,1.52716374497918e-05
"2486","47","False","2","1","1",0.00108548641858674,0.000980567637223426,0.00118098928892425
"2487","47","False","2","3","1",4.89287207148166e-06,3.79947116232305e-06,5.89977132838134e-06
"2488","47","True","2","1","1",0.000942028950747558,0.000850210888319698,0.00103126445363752
"2489","47","True","2","3","1",8.77720179043051e-06,6.74424908329286e-06,1.07057079016028e-05
"2490","47","False","3","1","1",0.00013926939702746,0.000119977859541791,0.000159314666275049
"2491","47","False","3","3","1",1.47385494663302e-06,1.10413497943788e-06,1.84141363912419e-06
"2492","47","True","3","1","1",0.000115411697273035,9.88353025070692e-05,0.000132514909507406
"2493","47","True","3","3","1",2.67416694230845e-06,1.97754203311211e-06,3.35989184283634e-06
"2494","47","False","4","1","1",0.000307592061321053,0.000271479772070799,0.000345028419509469
"2495","47","False","4","3","1",9.55398570300557e-06,6.89570737900504e-06,1.20302507056636e-05
"2496","47","True","4","1","1",0.000310198856669393,0.000272759782980655,0.000347863321608505
"2497","47","True","4","3","1",1.82798461684366e-05,1.30719635426733e-05,2.32296883904225e-05
"2498","47","False","9","1","1",0.000171190288876092,0.000150210081288746,0.000192845003766654
"2499","47","False","9","3","1",1.2942621524224e-06,9.95051969292138e-07,1.58199664081859e-06
"2500","47","True","9","1","1",0.000144995707536628,0.000126751477916188,0.000163438196676946
"2501","47","True","9","3","1",1.36858081171414e-06,1.04066186461667e-06,1.68649274360701e-06
"2502","47","False","1","1","2",0.00347001513822007,0.00315155894062481,0.00379729385206279
"2503","47","False","1","3","2",2.25120942594134e-05,1.5521568304384e-05,2.90270400060334e-05
"2504","47","True","1","1","2",0.0032408848492598,0.0029278360792474,0.00355919953723745
"2505","47","True","1","3","2",2.46259897524661e-05,1.65786991718633e-05,3.21503269040256e-05
"2506","47","False","2","1","2",0.00108169045569851,0.000985382792168923,0.00117367965991117
"2507","47","False","2","3","2",1.56848147728357e-05,1.19600464738582e-05,1.92049709724677e-05
"2508","47","True","2","1","2",0.000864282802300234,0.000785685580678102,0.000942390393096392
"2509","47","True","2","3","2",1.0608987081298e-05,7.95984143314332e-06,1.30755270276664e-05
"2510","47","False","3","1","2",0.000138346807964876,0.000117635667483714,0.000159097815858104
"2511","47","False","3","3","2",4.9049137972663e-06,3.53158664723845e-06,6.19433440137302e-06
"2512","47","True","3","1","2",0.00011814629193381,9.99057739459698e-05,0.000136731387519119
"2513","47","True","3","3","2",3.0066649076358e-06,2.15037280289837e-06,3.83877432469269e-06
"2514","47","False","4","1","2",0.00023525271042088,0.000206559381343805,0.000263976742422103
"2515","47","False","4","3","2",1.72304527398288e-05,1.19348978333225e-05,2.20489399989187e-05
"2516","47","True","4","1","2",0.000258250215149785,0.000225421878971639,0.000290569386802175
"2517","47","True","4","3","2",1.95620925065933e-05,1.33300552396435e-05,2.52159775329831e-05
"2518","47","False","9","1","2",0.000120612092758563,0.000106098406916432,0.000135928332063173
"2519","47","False","9","3","2",8.89892110660113e-07,6.71068801688583e-07,1.10269980700875e-06
"2520","47","True","9","1","2",0.000110620044830246,9.69640097347253e-05,0.000124570317349112
"2521","47","True","9","3","2",7.07091260723127e-07,5.28368719648478e-07,8.83763084145911e-07
"2522","47","False","1","1","3",0.00493197594473878,0.00451029945801037,0.00534235261896673
"2523","47","False","1","3","3",6.13957461110958e-05,4.26312771398622e-05,7.89914931226509e-05
"2524","47","True","1","1","3",0.00406116715237175,0.00367482360426471,0.00443831216022421
"2525","47","True","1","3","3",6.28671360247562e-05,4.2553559982413e-05,8.17332000347131e-05
"2526","47","False","2","1","3",0.0010839216717881,0.000994390983672635,0.00116886603630509
"2527","47","False","2","3","3",2.14348936890372e-05,1.63816420331528e-05,2.61161712840159e-05
"2528","47","True","2","1","3",0.000780550799275456,0.000710790298092675,0.000846477525802794
"2529","47","True","2","3","3",1.53207795720606e-05,1.16072678186078e-05,1.88160022751797e-05
"2530","47","False","3","1","3",7.14934635661788e-05,6.13240056446542e-05,8.21226233866108e-05
"2531","47","False","3","3","3",1.09642537148312e-05,7.96385746483511e-06,1.37884997017028e-05
"2532","47","True","3","1","3",5.82850507818848e-05,4.9432389853929e-05,6.72208095555249e-05
"2533","47","True","3","3","3",3.46552458704097e-06,2.48952984988038e-06,4.40471508601724e-06
"2534","47","False","4","1","3",8.92720128660957e-05,7.86455628619004e-05,9.97657359523507e-05
"2535","47","False","4","3","3",9.3859082156887e-06,6.60002928133448e-06,1.19188472310361e-05
"2536","47","True","4","1","3",7.82698047408696e-05,6.85423304460041e-05,8.78204049111278e-05
"2537","47","True","4","3","3",1.39703279414861e-05,9.63772508742163e-06,1.79698510278397e-05
"2538","47","False","9","1","3",0.000116815181938136,0.000103047840759674,0.000131012019504932
"2539","47","False","9","3","3",1.77791544516194e-06,1.34370332040938e-06,2.19966264884904e-06
"2540","47","True","9","1","3",9.20599385712997e-05,8.07373785435805e-05,0.000103593862351363
"2541","47","True","9","3","3",3.14747646691433e-06,2.35394336734496e-06,3.92654026252538e-06
"2542","48","False","1","1","1",0.00690495156681078,0.00620592376016282,0.0076105003551444
"2543","48","False","1","3","1",3.53114868892375e-05,2.51980400173177e-05,4.4531224989541e-05
"2544","48","True","1","1","1",0.0067339989291322,0.00603738793635226,0.00744073243522053
"2545","48","True","1","3","1",3.87705474416327e-05,2.69832500976288e-05,4.9708305871955e-05
"2546","48","False","2","1","1",0.00318369646317537,0.00287597307997364,0.00346380328469832
"2547","48","False","2","3","1",2.53094159828801e-05,1.9653568447595e-05,3.05178154205563e-05
"2548","48","True","2","1","1",0.00287499829967075,0.00259477679145736,0.00314733803920352
"2549","48","True","2","3","1",2.24260780820795e-05,1.72318080588985e-05,2.73534831553079e-05
"2550","48","False","3","1","1",0.00128239254711525,0.00110475607835724,0.00146696937760845
"2551","48","False","3","3","1",1.97669957548428e-05,1.48083985477551e-05,2.46966064541361e-05
"2552","48","True","3","1","1",0.00120954799549222,0.00103582257999791,0.00138879461055257
"2553","48","True","3","3","1",1.20680354319561e-05,8.9242922519931e-06,1.51625888292101e-05
"2554","48","False","4","1","1",0.00872854109245436,0.00770378252323226,0.009790872770964
"2555","48","False","4","3","1",0.000125111717539359,9.03009299631612e-05,0.000157538997336071
"2556","48","True","4","1","1",0.00842373411536761,0.00740704177270139,0.0094465471639109
"2557","48","True","4","3","1",0.000199182030738485,0.000142435566480032,0.000253116818620487
"2558","48","False","9","1","1",0.000594258592268957,0.000521429293900338,0.00066942933046524
"2559","48","False","9","3","1",6.11759936641893e-06,4.70332017783427e-06,7.47763629604315e-06
"2560","48","True","9","1","1",0.000604095148581764,0.000528084273566477,0.000680932031595172
"2561","48","True","9","3","1",4.82113695035663e-06,3.66596793217237e-06,5.94105398316106e-06
"2562","48","False","1","1","2",0.0081919932575791,0.00744018356234163,0.00896463110218631
"2563","48","False","1","3","2",4.54253474312062e-05,3.13197264003555e-05,5.85713333455077e-05
"2564","48","True","1","1","2",0.00782442855888275,0.00706863875136533,0.0085929318075844
"2565","48","True","1","3","2",5.67091057220327e-05,3.817768193365e-05,7.40362643582974e-05
"2566","48","False","2","1","2",0.00343320498948159,0.00312753163421328,0.00372517187632762
"2567","48","False","2","3","2",3.58273359574683e-05,2.73192007232344e-05,4.38680951639718e-05
"2568","48","True","2","1","2",0.00292802771902683,0.00266175510208292,0.00319264155874327
"2569","48","True","2","3","2",3.99877205372002e-05,3.00024792480017e-05,4.92846787965889e-05
"2570","48","False","3","1","2",0.00158408641365351,0.00134694154034492,0.00182168777328606
"2571","48","False","3","3","2",6.13699886007215e-05,4.41870012892536e-05,7.75031422189701e-05
"2572","48","True","3","1","2",0.00136877989722114,0.00115745498868618,0.00158409689793882
"2573","48","True","3","3","2",4.52481894902655e-05,3.23615963365761e-05,5.77708502244245e-05
"2574","48","False","4","1","2",0.00799148305163295,0.00701677694684827,0.00896723212802685
"2575","48","False","4","3","2",0.000455128382862813,0.000315250610795438,0.000582404801375333
"2576","48","True","4","1","2",0.00716761912068579,0.00625648334504158,0.00806462326283543
"2577","48","True","4","3","2",0.000523575794569115,0.000356776467619412,0.000674900983533267
"2578","48","False","9","1","2",0.000514065482034412,0.000452206138266402,0.000579345420065497
"2579","48","False","9","3","2",1.06413149031037e-05,8.02462945212482e-06,1.31860657594408e-05
"2580","48","True","9","1","2",0.000456519696870002,0.000400162379244428,0.000514091307795849
"2581","48","True","9","3","2",7.61926909513901e-06,5.69344253008972e-06,9.52299813120492e-06
"2582","48","False","1","1","3",0.0116269842353851,0.0106328946618433,0.0125944348424604
"2583","48","False","1","3","3",8.51996940913705e-05,5.91599907340205e-05,0.000109617546428907
"2584","48","True","1","1","3",0.00989414261561236,0.00895290133689267,0.0108129736694584
"2585","48","True","1","3","3",7.36569522322282e-05,4.98569798646719e-05,9.5760977697049e-05
"2586","48","False","2","1","3",0.00295273094071759,0.00270883874829915,0.00318412944475817
"2587","48","False","2","3","3",5.62955134959194e-05,4.302391061703e-05,6.85901826391143e-05
"2588","48","True","2","1","3",0.00222798427483243,0.0020288616811666,0.00241616383999389
"2589","48","True","2","3","3",4.73046426666041e-05,3.58387544127407e-05,5.80965387469293e-05
"2590","48","False","3","1","3",0.000900133091198105,0.000772095293921188,0.00103395873075672
"2591","48","False","3","3","3",0.000106012480175158,7.70018921093179e-05,0.000133319885629302
"2592","48","True","3","1","3",0.000746548921461044,0.000633158877544675,0.000861003331046469
"2593","48","True","3","3","3",6.44944843765605e-05,4.63309204639594e-05,8.19731100337971e-05
"2594","48","False","4","1","3",0.00463756740267615,0.0040855368551008,0.00518270295585923
"2595","48","False","4","3","3",0.000915768042015674,0.000643954293321448,0.00116290284765468
"2596","48","True","4","1","3",0.00385769968912651,0.00337825969706921,0.00432842205044778
"2597","48","True","4","3","3",0.000726912674053649,0.000501476024359265,0.000935018312934688
"2598","48","False","9","1","3",0.000401678105528763,0.000354338030112353,0.000450495037743534
"2599","48","False","9","3","3",8.33728859816365e-06,6.3011108897495e-06,1.03150137831134e-05
"2600","48","True","9","1","3",0.000315017164151685,0.000276272832945045,0.000354484754692419
"2601","48","True","9","3","3",7.92346163944791e-06,5.92582030990554e-06,9.88467792306273e-06
"2602","49","False","1","1","1",0.00180607102815108,0.00162550665998269,0.00198286782219018
"2603","49","False","1","3","1",5.26064552755179e-06,3.84611803721141e-06,6.59102218938445e-06
"2604","49","True","1","1","1",0.0017438425634634,0.00156849883442255,0.00192021895712154
"2605","49","True","1","3","1",7.02232050151796e-06,5.07579499376453e-06,8.93312688765861e-06
"2606","49","False","2","1","1",3.38557515826526e-05,3.05132338313306e-05,3.70172349559589e-05
"2607","49","False","2","3","1",1.71592664606647e-06,1.34954641073711e-06,2.06385552190448e-06
"2608","49","True","2","1","1",4.932329661184e-05,4.44206957854549e-05,5.40976457226138e-05
"2609","49","True","2","3","1",1.52942392782796e-06,1.19160572697026e-06,1.85336819777923e-06
"2610","49","False","3","1","1",0.000117011649599098,0.000101271911996456,0.000132863105476545
"2611","49","False","3","3","1",8.2592635361042e-07,6.23797977365189e-07,1.02372919674469e-06
"2612","49","True","3","1","1",0.000113576051056806,9.75932075909006e-05,0.000129411463722602
"2613","49","True","3","3","1",9.63637248510612e-07,7.17728675754643e-07,1.20095673892756e-06
"2614","49","False","4","1","1",0.000395695048560839,0.000350970296184687,0.000440602960065034
"2615","49","False","4","3","1",5.06157063100973e-06,3.72665592728312e-06,6.32961601715164e-06
"2616","49","True","4","1","1",0.000378895703148868,0.000335058694259367,0.000421242592889248
"2617","49","True","4","3","1",6.18200978677265e-06,4.52031763499905e-06,7.77659857054897e-06
"2618","49","False","9","1","1",0.000116328580265673,0.000102456850262752,0.000130708814143646
"2619","49","False","9","3","1",9.08009882361768e-08,7.11801271431536e-08,1.10242316396746e-07
"2620","49","True","9","1","1",0.000125792623343786,0.000110530538261434,0.000141458921110106
"2621","49","True","9","3","1",6.87291985806682e-07,5.34215795594077e-07,8.37121767781188e-07
"2622","49","False","1","1","2",0.0016607553312866,0.0014977905111402,0.00181983520843965
"2623","49","False","1","3","2",5.85218487238712e-06,4.15434340523338e-06,7.46231140739726e-06
"2624","49","True","1","1","2",0.00161628219639808,0.00145971270406029,0.00177610768097775
"2625","49","True","1","3","2",6.94078948087077e-06,4.76815515233897e-06,8.96519438555154e-06
"2626","49","False","2","1","2",1.59309269695319e-05,1.44573881800009e-05,1.73870085799845e-05
"2627","49","False","2","3","2",1.50762035863714e-06,1.16393645778845e-06,1.83765779198198e-06
"2628","49","True","2","1","2",3.36514190725502e-05,3.03454940659547e-05,3.68543074305889e-05
"2629","49","True","2","3","2",1.22344837395275e-06,9.32624163314245e-07,1.49483775169055e-06
"2630","49","False","3","1","2",9.66294351448454e-05,8.25377825068429e-05,0.000110707735760358
"2631","49","False","3","3","2",3.41403758000521e-06,2.50496457782662e-06,4.29433202950948e-06
"2632","49","True","3","1","2",7.71499138048917e-05,6.56477539304392e-05,8.90068884176293e-05
"2633","49","True","3","3","2",3.33132656204265e-06,2.42540204836417e-06,4.19771067402523e-06
"2634","49","False","4","1","2",0.000304180035549544,0.000269996631647161,0.000339863389737812
"2635","49","False","4","3","2",1.40784948130151e-05,1.00642496933989e-05,1.78396092295491e-05
"2636","49","True","4","1","2",0.000292255324512382,0.000257730104456195,0.00032697140659373
"2637","49","True","4","3","2",1.61531415997384e-05,1.13005593650285e-05,2.06985036204003e-05
"2638","49","False","9","1","2",7.05209868542889e-05,6.20278702036115e-05,7.96071655844502e-05
"2639","49","False","9","3","2",4.30854194459773e-07,3.30506257190044e-07,5.30515160306555e-07
"2640","49","True","9","1","2",6.92656317037194e-05,6.0785315483421e-05,7.81404634831149e-05
"2641","49","True","9","3","2",1.50105329050566e-06,1.13734423656448e-06,1.8594815394047e-06
"2642","49","False","1","1","3",0.00174283237533107,0.00159162768701083,0.00189188306313081
"2643","49","False","1","3","3",8.12546938209698e-06,5.75006492909323e-06,1.03286581764811e-05
"2644","49","True","1","1","3",0.00150851719966624,0.00136487309301677,0.0016526947969074
"2645","49","True","1","3","3",6.36150477188333e-06,4.3972079471283e-06,8.16424241520715e-06
"2646","49","False","2","1","3",1.45608436857059e-05,1.32785733373365e-05,1.57902899399753e-05
"2647","49","False","2","3","3",7.20983865763128e-07,5.56199432830736e-07,8.72988463492285e-07
"2648","49","True","2","1","3",1.87048559684161e-05,1.6930607874249e-05,2.03849082384182e-05
"2649","49","True","2","3","3",2.3790391371615e-07,1.81029604082516e-07,2.89992761480948e-07
"2650","49","False","3","1","3",6.29861326122828e-05,5.41658221404296e-05,7.19961908804553e-05
"2651","49","False","3","3","3",6.06109548229517e-06,4.46681215093128e-06,7.56366670840926e-06
"2652","49","True","3","1","3",5.23725431517072e-05,4.47733430250652e-05,6.02737284421747e-05
"2653","49","True","3","3","3",1.59000871475717e-06,1.15676698224329e-06,2.00489462278188e-06
"2654","49","False","4","1","3",0.000138873251263359,0.000123545479236598,0.000154374133901681
"2655","49","False","4","3","3",1.42467401158534e-05,1.01877398980833e-05,1.79759823081429e-05
"2656","49","True","4","1","3",0.000116591744061014,0.000102509540138408,0.000130076947276549
"2657","49","True","4","3","3",1.13116876602334e-05,7.99425585729812e-06,1.44880640058701e-05
"2658","49","False","9","1","3",3.6501189375453e-05,3.22669551716064e-05,4.09710500737174e-05
"2659","49","False","9","3","3",3.45491388397665e-06,2.64576973007938e-06,4.23687814147982e-06
"2660","49","True","9","1","3",3.44467788531638e-05,3.03352646908965e-05,3.878378929093e-05
"2661","49","True","9","3","3",1.43602768579726e-06,1.09527154720591e-06,1.77867524404577e-06
"2662","50","False","1","1","1",0.000385750368037855,0.000348960300289435,0.000424928088188515
"2663","50","False","1","3","1",9.44627611568335e-07,6.93467764420935e-07,1.18489146075365e-06
"2664","50","True","1","1","1",0.000382400498409651,0.000345533542207579,0.000421481037822436
"2665","50","True","1","3","1",1.53204375274735e-06,1.10321962416684e-06,1.94332034026348e-06
"2666","50","False","2","1","1",8.395423751249e-06,7.63241182682019e-06,9.16012202103067e-06
"2667","50","False","2","3","1",1.27061822695582e-06,1.00127186274619e-06,1.52656927032266e-06
"2668","50","True","2","1","1",1.21037750947699e-05,1.09467056011228e-05,1.32432926754736e-05
"2669","50","False","3","1","1",1.28947049622135e-05,1.12162019598233e-05,1.46154776720286e-05
"2670","50","False","3","3","1",6.73633514870412e-07,5.13093551079258e-07,8.32720882135681e-07
"2671","50","True","3","1","1",1.06095839276184e-05,9.18105269832237e-06,1.20839700370379e-05
"2672","50","True","3","3","1",1.70736216738453e-06,1.27623715459602e-06,2.11671870656563e-06
"2673","50","False","4","1","1",1.50353241340103e-05,1.33163163631675e-05,1.68006613879229e-05
"2674","50","True","4","1","1",1.53134082751355e-05,1.35989317427393e-05,1.71101521562584e-05
"2675","50","True","4","3","1",8.26631377928036e-07,6.09132538019852e-07,1.03381453140638e-06
"2676","50","False","9","1","1",1.82281666202372e-05,1.60743939263104e-05,2.05030387978332e-05
"2677","50","True","9","1","1",1.14343649920754e-05,1.00529581519249e-05,1.28497692432397e-05
"2678","50","False","1","1","2",0.000421912180352378,0.000381323382449885,0.000465338711821427
"2679","50","False","1","3","2",3.312829309285e-06,2.3573010410814e-06,4.22675803577565e-06
"2680","50","True","1","1","2",0.000395008649991209,0.000355749911014528,0.000436769927309564
"2681","50","True","1","3","2",1.79713843884209e-06,1.24818225682263e-06,2.31152659511862e-06
"2682","50","False","2","1","2",2.73096630402719e-06,2.46867286580462e-06,2.98452499936522e-06
"2683","50","True","2","1","2",8.60071010052389e-06,7.77063710685579e-06,9.43264059480689e-06
"2684","50","False","3","1","2",1.08516016106399e-05,9.31393656975443e-06,1.24251323710335e-05
"2685","50","False","3","3","2",1.00823485794431e-06,7.459531284618e-07,1.25874910070077e-06
"2686","50","True","3","1","2",5.16989209532559e-06,4.40140916304326e-06,5.94309269652463e-06
"2687","50","True","3","3","2",1.47607859300023e-06,1.07509814852849e-06,1.85775639252523e-06
"2688","50","False","4","1","2",8.92889421368498e-06,7.8399126158138e-06,1.00525212922131e-05
"2689","50","True","4","1","2",8.38625014062849e-06,7.36744907649375e-06,9.45868371085729e-06
"2690","50","False","9","1","2",1.40218910046634e-05,1.22442537258398e-05,1.58402546739275e-05
"2691","50","True","9","1","2",1.46345148657628e-05,1.27972286871071e-05,1.65450824248373e-05
"2692","50","True","9","3","2",6.88509255418258e-08,5.22484562256227e-08,8.51240117761237e-08
"2693","50","False","1","1","3",0.000677711185258157,0.000618315947162725,0.000741433758451175
"2694","50","False","1","3","3",2.38890749357582e-06,1.70527645719148e-06,3.02901119501954e-06
"2695","50","True","1","1","3",0.000574868944475457,0.000519896890282374,0.000631676426348631
"2696","50","True","1","3","3",3.90475928700262e-06,2.71263190032213e-06,5.00607929452824e-06
"2697","50","False","2","1","3",4.87997967300925e-06,4.45325095526575e-06,5.3087162418604e-06
"2698","50","True","2","1","3",3.51989052506771e-06,3.18007400288211e-06,3.84310184535738e-06
"2699","50","True","2","3","3",8.14927641149427e-09,6.22184613651662e-09,9.9172459753186e-09
"2700","50","False","3","1","3",4.84760558195596e-06,4.19070306006302e-06,5.53944442229424e-06
"2701","50","False","3","3","3",9.56866182322676e-07,7.05628530674527e-07,1.19172208479756e-06
"2702","50","True","3","1","3",2.36857383537412e-06,2.02846990475483e-06,2.71361958067174e-06
"2703","50","True","3","3","3",5.38201116216386e-07,3.91886869665659e-07,6.71667627937472e-07
"2704","50","False","4","1","3",5.52555581626076e-06,4.88686298080621e-06,6.18978216687448e-06
"2705","50","True","4","1","3",4.10100693064755e-06,3.6090906036079e-06,4.59874920660335e-06
"2706","50","True","4","3","3",1.77982048836967e-07,1.25519835076903e-07,2.2696190563059e-07
"2707","50","False","9","1","3",1.38900063142182e-05,1.219040265907e-05,1.56735265691198e-05
"2708","50","False","9","3","3",9.60058023697591e-08,7.38175286346984e-08,1.17265221984555e-07
"2709","50","True","9","1","3",1.63348512843025e-05,1.43629466128563e-05,1.84559040790638e-05
"2710","50","True","9","3","3",8.51137706478098e-08,6.49547626795416e-08,1.04919356584808e-07
"2711","51","False","1","1","1",0.00309209883077035,0.00277906795101713,0.00340804986422061
"2712","51","False","1","3","1",1.1912620165341e-05,8.50076578703511e-06,1.50229745482462e-05
"2713","51","True","1","1","1",0.00307964933747098,0.00276106930724424,0.00340285868108665
"2714","51","True","1","3","1",1.31879355747753e-05,9.17844568538267e-06,1.69084518694885e-05
"2715","51","False","2","1","1",0.00138587054494323,0.00125191783377798,0.00150780170197293
"2716","51","False","2","3","1",1.01068652806426e-05,7.84830312631842e-06,1.21867469926495e-05
"2717","51","True","2","1","1",0.0013048184599195,0.00117763988147471,0.00142841989632825
"2718","51","True","2","3","1",7.974808343171e-06,6.127703924559e-06,9.7270144553742e-06
"2719","51","False","3","1","1",0.000476260204373507,0.000410288843961914,0.000544809104794871
"2720","51","False","3","3","1",7.72394570962758e-06,5.78637582807016e-06,9.65018912482194e-06
"2721","51","True","3","1","1",0.000415424964798634,0.000355758151339957,0.000476988060293178
"2722","51","True","3","3","1",3.61126817850201e-06,2.6705268481343e-06,4.53728983904394e-06
"2723","51","False","4","1","1",0.00065853177101858,0.000581218040315097,0.000738680235034275
"2724","51","False","4","3","1",1.49858332744113e-05,1.08162105641825e-05,1.88699603420726e-05
"2725","51","True","4","1","1",0.000664997949417132,0.000584736830796625,0.000745742257179355
"2726","51","True","4","3","1",2.32526008388492e-05,1.66279927980251e-05,2.95489725009836e-05
"2727","51","False","9","1","1",0.000322084702062997,0.000282611645767839,0.000362826805131904
"2728","51","False","9","3","1",4.86353169077983e-06,3.73917044361331e-06,5.94476998568476e-06
"2729","51","True","9","1","1",0.00027973881536615,0.000244540399716495,0.000315319731188864
"2730","51","True","9","3","1",1.28304451098201e-06,9.7562049807813e-07,1.58108694713157e-06
"2731","51","False","1","1","2",0.00366079392064277,0.00332482924449276,0.00400606616824622
"2732","51","False","1","3","2",2.02585250751639e-05,1.39677844751715e-05,2.61212933387628e-05
"2733","51","True","1","1","2",0.00342571761544865,0.00309481518114249,0.00376218629131355
"2734","51","True","1","3","2",2.141880546106e-05,1.44195598198857e-05,2.7963204906225e-05
"2735","51","False","2","1","2",0.00157604359041722,0.0014357214908607,0.00171007361252121
"2736","51","False","2","3","2",1.38780629705322e-05,1.0582355003781e-05,1.69927283403273e-05
"2737","51","True","2","1","2",0.00130201309239409,0.00118360901064509,0.00141967956170402
"2738","51","True","2","3","2",1.75265652859977e-05,1.31500471699233e-05,2.16014098559148e-05
"2739","51","False","3","1","2",0.000655151275373193,0.000557072177631294,0.000753419168116903
"2740","51","False","3","3","2",2.01906750042694e-05,1.45374865269905e-05,2.54984690731146e-05
"2741","51","True","3","1","2",0.000537716837691537,0.000454699135741381,0.000622302808717406
"2742","51","True","3","3","2",9.97986896572071e-06,7.13762240210866e-06,1.27418471716325e-05
"2743","51","False","4","1","2",0.000612053272358187,0.000537402289910184,0.00068678413412049
"2744","51","False","4","3","2",5.50601935217976e-05,3.8138161213061e-05,7.04577483611164e-05
"2745","51","True","4","1","2",0.000566212816800486,0.000494236788871445,0.00063707250304448
"2746","51","True","4","3","2",5.99123224115986e-05,4.08256206238041e-05,7.72283320595954e-05
"2747","51","False","9","1","2",0.000218517351253375,0.000192222374401472,0.000246266343642602
"2748","51","False","9","3","2",2.76689143650623e-06,2.08651644222501e-06,3.42856242515325e-06
"2749","51","True","9","1","2",0.000190564989926916,0.000167039758180598,0.000214597104053383
"2750","51","True","9","3","2",3.13140415463099e-06,2.33991861558612e-06,3.91380794407475e-06
"2751","51","False","1","1","3",0.0052011905699665,0.00475649663980082,0.00563396788113841
"2752","51","False","1","3","3",4.47940489910501e-05,3.11035802594295e-05,5.76318236512603e-05
"2753","51","True","1","1","3",0.00435786628533589,0.00394329740410442,0.00476256460302102
"2754","51","True","1","3","3",5.19170466852899e-05,3.51416542875796e-05,6.74970522002047e-05
"2755","51","False","2","1","3",0.00169733652767765,0.00155713847532595,0.00183035275612635
"2756","51","False","2","3","3",4.3531899836649e-05,3.32693042705303e-05,5.30390572001767e-05
"2757","51","True","2","1","3",0.0012511360862691,0.00113931776450579,0.00135680929380987
"2758","51","True","2","3","3",3.01709813224215e-05,2.28580183477216e-05,3.7054070945734e-05
"2759","51","False","3","1","3",0.000430376845819256,0.000369158672777379,0.000494362335527581
"2760","51","False","3","3","3",3.93750057394107e-05,2.85999340713504e-05,4.95174837260476e-05
"2761","51","True","3","1","3",0.000330706842513982,0.000280477229533339,0.000381407949055963
"2762","51","True","3","3","3",1.58842498082311e-05,1.14107728995548e-05,2.0189034301477e-05
"2763","51","False","4","1","3",0.000278808830902617,0.000245620959281991,0.000311582178019624
"2764","51","False","4","3","3",3.20353502026584e-05,2.25267757276738e-05,4.06806071702257e-05
"2765","51","True","4","1","3",0.000221977529555066,0.000194389870176926,0.000249063564055611
"2766","51","True","4","3","3",2.28487822789135e-05,1.57627138825128e-05,2.93900913020331e-05
"2767","51","False","9","1","3",0.000143216969525175,0.000126338025801553,0.000160622481543591
"2768","51","False","9","3","3",4.2972594589446e-06,3.24775951486181e-06,5.31663142360109e-06
"2769","51","True","9","1","3",0.00011063036023406,9.702380222329e-05,0.000124490918501893
"2770","51","True","9","3","3",3.38846654442749e-06,2.53417569013472e-06,4.22718023622222e-06
"2771","53","False","1","1","1",0.00324073329228383,0.00291673664419932,0.00355796957340512
"2772","53","False","1","3","1",1.52678887328819e-05,1.11625278567291e-05,1.91290199836577e-05
"2773","53","True","1","1","1",0.00329798014599611,0.00296636756283198,0.00363154571934216
